id,hhb,hbo2,ca,na
11990,8.070064,4.2463093,9.521673,3.0387626
11991,5.266692,4.2753425,6.2479844,2.3455858
11992,7.4208007,4.3460703,7.073928,3.1114633
11993,7.107791,4.0847054,9.704019,2.6762116
11994,7.1722484,4.403397,8.1067505,2.2783573
11995,8.064911,3.9082885,8.4145,2.8160315
11996,7.4911995,3.5399864,8.386684,3.0557022
11997,8.38496,4.2669096,8.285946,2.8434963
11998,4.803994,3.8834877,5.9795384,2.8082404
11999,9.290926,4.238226,9.544446,4.1687803
12000,6.148953,4.137494,9.086414,3.5939655
12001,9.560308,2.8598163,6.363111,2.005393
12002,4.605263,4.4922676,11.396185,3.5601645
12003,10.164708,4.1271925,8.818211,3.3758345
12004,8.102206,3.7313273,10.253066,2.9600153
12005,9.182954,4.618613,8.365354,1.8001742
12006,9.781701,3.6270978,10.453176,5.362755
12007,5.4734225,4.389641,5.934766,3.759086
12008,3.704031,4.0510845,10.877683,3.6725972
12009,7.818837,4.1067314,10.73609,3.6961741
12010,8.174263,4.0942907,4.696858,1.5148185
12011,7.177809,3.968838,8.922808,4.27477
12012,7.123075,3.9475417,9.201663,2.5728068
12013,8.210831,3.8817377,7.8646173,3.6005762
12014,7.8100514,3.9219058,9.021685,3.3348513
12015,8.267227,4.4209013,9.184278,2.8362947
12016,8.621259,3.9058902,9.873793,3.7930636
12017,7.4705396,3.648723,9.519713,4.184143
12018,6.265803,5.356953,10.1260805,3.420308
12019,5.7343936,4.013998,6.2628517,2.6636534
12020,6.2207575,3.9379454,7.5348063,2.262692
12021,8.723393,4.5257115,9.12402,2.7469566
12022,7.5072694,4.6551347,9.026481,2.633961
12023,8.402626,4.438919,8.856375,1.7407027
12024,10.140039,4.141941,7.6821127,4.1291156
12025,7.973352,3.8855197,9.701902,2.5537047
12026,7.6114216,4.0786343,9.065319,1.9791275
12027,7.672148,3.769748,9.583081,2.6613288
12028,5.1189137,5.1533256,6.566777,3.8046565
12029,5.872516,4.019412,7.75783,2.992338
12030,9.047059,4.06338,9.176063,2.6288679
12031,9.194337,4.303751,6.612316,2.7788882
12032,7.211222,3.7016838,9.551895,2.4266334
12033,3.7716875,3.843778,8.867897,1.8414149
12034,7.254893,4.2824306,8.888654,2.016357
12035,9.168196,4.2259026,9.437573,2.7331448
12036,7.507798,3.566544,9.879635,2.3141804
12037,9.283993,3.566146,8.938201,2.5621376
12038,6.8256097,4.5927362,6.3528533,2.4285603
12039,7.3902464,4.0924406,9.764229,1.6924706
12040,8.420198,3.1133187,9.503463,1.5525107
12041,7.216186,4.732391,7.326334,4.3288317
12042,8.082299,4.15001,9.167251,3.508508
12043,8.041925,3.8114872,9.54358,3.4251106
12044,8.141295,3.8916414,9.26392,3.2374985
12045,6.2068777,3.0553327,6.798298,3.8992453
12046,7.385712,3.8778894,9.845103,1.5820044
12047,9.574168,4.1057386,8.2263,3.8417969
12048,8.896312,4.0601816,9.450236,2.494871
12049,5.818869,4.109968,9.728041,4.378891
12050,5.922562,4.007224,7.0199494,2.6849108
12051,8.028731,3.5316799,8.536397,1.9642657
12052,8.698502,4.589461,8.945209,2.553415
12053,7.9014196,4.001527,9.794377,2.384025
12054,7.799311,4.283868,9.257066,3.213034
12055,6.9284735,2.9768624,8.495913,4.2029414
12056,9.354421,3.2349799,8.622695,5.2245502
12057,4.9240313,4.370284,4.9386053,2.4174604
12058,8.766486,3.98717,9.598016,2.7571642
12059,5.1625986,4.214187,5.9436193,3.3080335
12060,8.322716,4.100423,9.360335,2.921978
12061,8.5729685,3.7244627,9.087137,3.1920736
12062,5.2926693,3.6271417,5.432024,3.3253155
12063,7.2150335,3.8331568,9.013434,2.3148527
12064,7.0211186,3.681344,9.259179,2.483777
12065,8.591948,4.285249,10.472567,3.0342038
12066,8.357187,3.8537748,9.175141,2.9890616
12067,5.369255,3.5091295,8.67896,3.8413217
12068,9.520497,4.214205,8.912355,3.5341318
12069,7.887074,3.877297,8.968999,3.212393
12070,8.817435,3.53999,10.192198,2.3329282
12071,7.7289486,4.240863,8.245555,2.382924
12072,7.100041,4.9419246,8.429198,2.2677393
12073,7.0975585,3.9113538,8.945299,3.6147842
12074,8.950434,4.8811545,10.201007,4.1375866
12075,7.8098645,4.460166,9.735332,3.0040882
12076,6.1887465,4.1903687,8.566295,3.2217314
12077,5.2223063,3.5141847,8.080545,3.303323
12078,8.562313,3.754663,6.986261,2.3401775
12079,7.41175,3.71797,9.534981,3.523742
12080,8.666233,3.7579832,7.753395,4.848843
12081,5.276205,4.1749353,7.842624,3.9905617
12082,6.852477,3.2009904,7.6709094,3.1788125
12083,5.6399293,4.5456004,8.795493,2.0975943
12084,7.930607,4.4212704,8.925307,3.9220836
12085,8.537573,4.2801924,10.694239,3.3229084
12086,8.040777,3.7621734,7.772656,3.603899
12087,6.7006745,3.5687466,8.5975275,3.428763
12088,5.392879,4.063939,10.649487,3.6720243
12089,7.5073204,4.1501107,10.413329,1.8890078
12090,7.8434606,3.749951,8.8461,2.8184533
12091,7.06601,4.299198,9.08458,2.6048787
12092,6.568201,3.601545,7.587254,4.16981
12093,7.933667,4.495495,10.038621,3.7986948
12094,6.834631,3.5152862,9.827758,2.7765605
12095,7.1152916,4.3002033,9.469328,3.5391297
12096,8.2610855,3.927881,9.778278,2.7995389
12097,8.975752,4.4669256,10.292497,2.344214
12098,8.432651,4.1190968,10.33996,3.1524851
12099,5.129779,4.531457,7.94417,2.6265028
12100,7.8886337,3.694187,9.245905,2.8670835
12101,7.7680035,3.8507102,9.961435,3.4279778
12102,8.162535,4.3344803,10.295757,3.393167
12103,7.6852407,4.2425027,9.197439,3.1355884
12104,7.0068116,4.360628,9.361033,3.1318495
12105,5.7797933,4.048438,9.150598,4.1663647
12106,8.696788,3.2777784,6.067497,2.7162888
12107,8.77069,3.352794,10.207954,3.9154146
12108,8.163538,3.612606,8.60365,3.3602355
12109,3.3359456,4.4466066,6.0696373,4.3612123
12110,9.655752,3.9220629,9.615374,2.9049633
12111,5.1076503,4.0918956,7.2768073,1.9805858
12112,7.15612,4.20321,8.693862,2.8333292
12113,8.783342,3.3585622,9.7085495,2.7397728
12114,7.107808,3.8907092,9.591467,3.8429565
12115,7.0245214,3.7568326,8.768836,3.4099715
12116,8.139551,3.7616858,10.060934,2.5230641
12117,6.7602024,3.3534474,10.670034,3.9853032
12118,5.5114894,4.413606,7.741062,3.774243
12119,7.002237,4.4317293,7.5147605,2.1416516
12120,9.146168,3.9738297,9.106242,3.0309713
12121,8.225831,3.3368948,10.841034,2.1819403
12122,8.176932,4.644181,10.629913,2.6058831
12123,11.055423,4.20008,9.590044,4.2946486
12124,5.018122,3.694025,7.9052415,3.4639459
12125,7.8589454,4.320155,10.418264,3.1878614
12126,8.442229,4.099801,7.57536,2.551606
12127,6.0655127,4.3446646,5.6167064,3.4931817
12128,6.767526,3.547574,10.122033,2.726028
12129,7.907706,4.0225554,10.549384,2.1018183
12130,6.6576905,3.6880937,6.309313,1.7452848
12131,9.538122,4.250613,7.821101,2.7228217
12132,7.900734,3.9675646,8.145342,3.4175
12133,5.8004026,4.175958,9.443511,4.400052
12134,9.282723,4.176241,8.193493,3.7312918
12135,9.143717,4.311513,10.157296,3.3596268
12136,6.796206,4.2914343,8.725658,2.711239
12137,8.2351055,4.0222936,9.61556,3.9250185
12138,6.2405024,4.6568074,6.471309,3.5469763
12139,7.6070485,4.020336,5.387834,2.4063277
12140,5.5954175,3.8636315,10.399899,2.9182262
12141,6.5089283,4.9467335,7.7455945,2.7675033
12142,6.0033264,4.2543035,7.6673517,2.7526708
12143,8.768052,4.4637156,9.504885,2.6672354
12144,7.331536,4.2037106,10.132179,3.8955333
12145,5.9611616,4.292712,7.8251276,3.8390033
12146,8.159005,4.4278336,8.0481825,2.2027197
12147,7.895927,4.4943686,7.395516,3.305442
12148,9.470445,4.4345975,6.635081,2.0646658
12149,8.290226,3.6827242,9.661393,2.8492234
12150,6.177862,3.922005,9.014158,3.1345997
12151,6.4700623,4.287717,8.468033,2.1655607
12152,7.2647066,3.1669722,8.753562,0.32659528
12153,7.6640244,4.4297037,9.960161,2.927612
12154,4.9762154,3.4137688,9.092457,2.6417887
12155,9.390127,4.209548,8.801113,2.910989
12156,7.342927,4.127285,9.355576,2.501889
12157,3.3705988,3.4966035,8.982504,3.9652958
12158,8.433077,3.754181,8.417224,2.9768999
12159,5.1375065,4.035921,7.72509,3.5618584
12160,8.566129,3.8566055,8.480423,3.4959087
12161,9.032873,3.3580418,7.864454,3.1924183
12162,5.407433,3.7331676,8.691264,4.109912
12163,7.898042,3.8224683,9.2912035,3.300679
12164,5.615775,3.2725542,8.4387,3.739217
12165,10.754964,4.0358224,6.7251143,2.7255504
12166,11.072868,3.1889675,10.860431,4.4763308
12167,9.731508,4.223831,10.347994,2.1763258
12168,6.3746834,4.146472,9.372166,3.9933004
12169,7.6399336,4.365098,9.818114,2.5886142
12170,6.353683,3.8124223,7.125811,2.6757536
12171,11.792894,3.6376014,6.408131,3.7322125
12172,7.575368,3.772483,9.986211,1.8598666
12173,7.958116,4.188091,9.29011,3.1714377
12174,4.9478316,4.362103,9.171491,3.917845
12175,8.214878,3.2518182,10.465309,3.8328648
12176,7.1938505,4.174679,11.661043,3.9496906
12177,6.7341113,4.8237095,7.678905,2.6521337
12178,7.9021044,4.6066017,9.418812,4.2156563
12179,8.488824,3.5407498,8.894414,3.6826646
12180,7.4005475,3.888646,8.516988,2.4933443
12181,7.8510656,4.273032,10.390918,3.888273
12182,7.689885,3.7810304,8.628637,2.0313234
12183,6.8688016,4.475466,10.632822,3.9992375
12184,7.892929,4.1666207,9.22188,3.6396375
12185,8.763407,4.924021,8.915857,2.367803
12186,9.316588,2.9096239,8.779369,2.6068704
12187,6.4718494,3.598985,6.0401964,3.2998312
12188,3.778582,4.2140265,7.595306,1.6575484
12189,6.79927,3.8695848,10.300722,1.8583113
12190,7.78261,4.315343,10.57879,3.5302691
12191,6.235583,4.032325,8.192762,2.3877034
12192,8.184748,3.8623137,10.1199875,2.1914008
12193,7.9026237,3.6405914,6.9269814,3.8482294
12194,8.569883,4.386794,8.402172,3.1827242
12195,7.528212,4.036211,8.826848,2.230287
12196,6.790947,3.688502,8.111508,3.2509515
12197,7.1983852,4.275173,10.134891,3.9221373
12198,9.332503,4.442444,10.405966,3.689575
12199,8.312612,3.6361501,9.101845,3.2965367
12200,7.8525743,3.5170968,9.631986,3.4637978
12201,6.0669904,4.170498,8.285732,2.9698827
12202,8.606859,3.9529316,9.185085,1.7712902
12203,7.9902134,3.7769039,10.547256,3.1312916
12204,9.316518,3.7592208,8.091323,2.6454988
12205,7.993876,3.905659,9.127098,3.40103
12206,5.2353787,3.7163513,10.34004,3.2539845
12207,6.0285373,4.6144094,9.0693865,3.6793122
12208,8.671156,3.356102,9.574223,2.094976
12209,7.7101717,4.6542807,9.123469,2.6821194
12210,6.8226686,3.7502594,8.051014,2.6742013
12211,8.230116,4.7733364,8.007207,1.8791709
12212,9.699713,4.267436,9.937552,2.8623943
12213,5.9637847,4.195395,7.4742637,2.6692162
12214,8.193207,3.808482,6.498932,3.7055287
12215,9.617038,4.280994,10.134095,2.4519422
12216,6.8929663,3.879367,6.164622,2.0097716
12217,8.20488,4.208066,9.04565,3.8710065
12218,6.319567,4.3138986,8.053939,3.3275366
12219,5.882068,4.3769293,11.176165,4.380823
12220,4.4806204,4.128686,7.446748,2.44942
12221,6.5961113,3.9258697,6.2551923,3.3643022
12222,4.6237826,3.6311853,7.8190107,3.2727876
12223,8.0460415,4.253223,9.947581,3.4451044
12224,8.839499,4.0364923,9.152747,2.9960227
12225,6.3337135,3.9504743,7.6426845,1.5218476
12226,5.633329,4.236743,9.978943,1.5961522
12227,8.365276,3.9290252,9.196451,2.646853
12228,5.567668,3.7290428,8.506423,3.1575756
12229,8.135651,3.9974205,8.954706,2.3731618
12230,5.4766526,4.3463387,8.617923,3.2606206
12231,6.1582246,4.2894425,8.15726,1.9342886
12232,7.1715894,4.270234,9.345634,2.2410789
12233,5.502344,3.0306091,8.0785055,2.97135
12234,8.363263,3.6687784,9.839876,3.9331076
12235,6.3405447,4.527749,7.799872,3.9027972
12236,7.829844,3.974013,5.9149375,3.5824459
12237,8.367973,4.110113,8.968592,3.7114
12238,7.3679547,4.2647533,9.695582,2.7606502
12239,9.329878,3.9608288,10.018761,2.928356
12240,8.3125305,4.039588,9.414713,1.9125814
12241,8.268346,3.5243683,9.662016,3.2983787
12242,9.575505,3.9122648,8.350227,1.6347952
12243,8.055232,4.3314586,10.648253,3.0029984
12244,9.240691,3.7859864,9.324406,3.3943172
12245,5.856664,3.7735147,7.1542487,4.0440226
12246,8.291124,4.316349,8.998732,2.662225
12247,4.5176506,3.2829795,6.9827266,2.7205124
12248,4.74148,3.4577034,11.799421,1.4315761
12249,8.435425,3.8681579,6.995395,3.5376883
12250,8.332593,5.142638,9.595618,3.4707117
12251,7.880805,4.6315074,9.567066,4.395749
12252,7.029285,4.0960937,9.311032,2.3670013
12253,7.734007,4.539212,9.240561,2.6427596
12254,6.536364,4.1848803,8.51875,1.8319821
12255,9.1368065,3.723259,8.371361,4.1993666
12256,4.2368374,3.107384,9.167118,3.3457747
12257,8.799015,4.076383,8.768561,2.6854222
12258,6.322729,3.3423197,9.875566,3.2212036
12259,10.9129,4.1168222,9.624297,3.7408893
12260,5.4923615,5.078008,8.879913,4.1687016
12261,5.2518835,4.3526545,9.7042055,2.4764805
12262,3.4392111,4.106987,9.751189,3.7653265
12263,5.440864,4.362747,7.391728,3.152144
12264,7.6461525,4.110855,8.5540085,2.966362
12265,6.790034,4.0088387,9.087301,2.1588612
12266,6.5725675,4.4250298,8.133642,2.6239977
12267,8.693208,4.3787165,9.923572,3.5132196
12268,6.8418994,4.524973,9.189254,3.3797424
12269,5.490492,4.096385,9.84832,2.4375792
12270,7.1879616,3.9958951,8.337198,2.987304
12271,8.076574,3.9377608,10.666459,2.639521
12272,7.672411,3.776948,9.647839,3.1355984
12273,8.34445,4.0121627,9.958009,3.361827
12274,7.49521,4.4080977,8.370009,2.15109
12275,7.889119,4.184341,9.909752,2.6339598
12276,7.7664948,4.264388,9.831246,4.082857
12277,5.610605,4.4803166,8.031289,3.8962505
12278,6.5144625,4.3024073,8.631686,2.675259
12279,8.268682,5.00104,10.105602,4.0736494
12280,8.712227,4.169495,9.44608,2.3171587
12281,8.279682,4.031826,9.284339,2.722734
12282,6.619416,4.5662165,9.253118,3.5552466
12283,9.028185,3.8621542,11.594321,2.7458518
12284,7.0962987,3.823297,7.1561475,4.100715
12285,8.214529,3.9988928,9.045074,2.9341977
12286,7.950494,4.465663,8.637122,3.3493693
12287,6.2567973,4.1074677,10.899652,4.7174764
12288,8.150684,4.557951,7.7602324,2.5665078
12289,5.975295,4.78951,6.3518014,3.7472382
12290,8.791875,4.2326155,7.1988683,2.831007
12291,8.164579,3.9022524,8.502356,2.6040354
12292,10.4569,4.2786098,8.239819,2.4134622
12293,8.553923,3.373628,9.11653,1.7865778
12294,8.128071,4.5818815,9.862806,4.0778303
12295,6.8956885,3.72907,9.544265,2.820286
12296,8.361921,4.2805433,7.565467,2.9264665
12297,8.090384,4.259156,8.67023,3.3569
12298,8.226904,4.3008814,10.657369,2.5837405
12299,9.143324,4.2285028,10.990464,2.6010537
12300,8.099954,2.8304198,9.241782,3.658864
12301,9.028608,3.7440014,9.154838,3.7181554
12302,9.306176,3.2709994,9.397021,3.2780523
12303,7.7843204,4.517631,9.517871,2.764436
12304,5.318595,4.19108,5.6810136,2.8873758
12305,8.174982,3.9084098,8.697094,4.5544257
12306,8.239981,4.4137764,8.880362,3.2742257
12307,6.466176,2.508306,8.544863,3.6936238
12308,9.125424,4.1671352,8.613003,2.1649625
12309,5.8816094,3.494665,8.057051,2.5093732
12310,5.2068844,4.841026,7.720889,3.2059753
12311,8.968752,3.682951,9.843789,3.0470414
12312,7.0974946,3.8075194,7.5562954,2.1773314
12313,7.937528,4.1909046,9.557391,2.1177797
12314,9.350216,4.467168,8.883077,3.368069
12315,8.863785,4.06423,10.232267,4.288396
12316,6.817754,4.224496,8.33264,4.3430185
12317,6.945123,4.2231207,8.215967,2.7900038
12318,7.8414397,3.7042744,9.183629,4.041301
12319,9.9383,3.9092617,9.759406,3.4153416
12320,6.957651,4.1177974,9.318266,3.2517064
12321,6.490593,5.1038885,8.641638,3.783658
12322,6.8499403,4.2398653,6.8633885,2.2856522
12323,8.166206,3.9279172,6.219851,3.0227573
12324,5.2249,3.0233562,8.18424,2.660524
12325,6.0242524,3.9466515,10.762725,4.340648
12326,8.981975,3.361287,9.314722,2.9990966
12327,8.297302,4.022131,7.8076177,3.4638777
12328,7.9851036,4.160367,10.139904,2.644605
12329,8.330624,4.2367167,9.189928,4.2387714
12330,8.130471,4.152762,10.114554,3.5428176
12331,6.9091673,3.9210584,8.66689,2.4652262
12332,6.0033646,4.9167805,7.956154,3.1623344
12333,9.294024,4.6069922,9.294193,3.5376873
12334,6.9010215,3.528102,8.506407,3.493675
12335,9.274809,3.7940435,9.131412,2.649269
12336,5.526728,4.3664575,9.28859,2.868726
12337,6.8313327,4.553114,7.6038547,3.0293329
12338,8.503907,3.4787686,9.272481,2.7612247
12339,6.445421,4.5931735,7.36613,2.051292
12340,3.1611538,4.820862,6.830479,2.5091102
12341,5.598783,4.5514846,9.513544,2.6110454
12342,7.2195807,4.027423,8.72987,2.8668087
12343,5.8472,4.8868246,7.950221,3.9858444
12344,8.490454,4.2007837,10.001396,2.556094
12345,7.5211015,3.705777,10.580339,2.5812693
12346,7.8624854,3.679395,11.074916,4.926372
12347,8.399445,3.098378,9.931428,3.19049
12348,6.1240745,4.0450234,8.304596,2.3743467
12349,8.7130375,4.453438,10.692702,3.338683
12350,6.143792,4.218602,7.506029,2.1716866
12351,7.6623535,5.2276926,9.682719,3.353015
12352,8.801307,3.6982818,9.32382,4.130252
12353,8.360087,4.1522074,8.599044,3.1611793
12354,6.778659,3.9388614,9.250518,2.1368546
12355,9.989168,3.495051,8.51558,4.298361
12356,4.4150686,3.513186,6.53669,4.0577393
12357,8.032371,4.4620304,8.1208725,2.7997785
12358,8.180903,3.9390092,7.6725025,4.34617
12359,8.3419895,3.6945465,8.590111,3.430996
12360,7.941287,3.9255283,10.645252,2.4504657
12361,8.160421,3.9750307,10.133171,2.5891387
12362,8.523713,4.034361,8.956015,3.52657
12363,8.540866,3.7510765,9.056813,1.8932934
12364,4.8151116,3.5947523,7.374318,4.0903606
12365,6.9187083,3.8453007,7.6911297,2.228356
12366,8.567807,3.8463314,8.202074,2.1832674
12367,6.083119,4.666032,7.7909894,2.2007334
12368,7.058953,4.3947253,7.781371,2.4563422
12369,6.9630165,4.232827,9.277705,2.9392753
12370,5.7841673,4.1826286,7.8291626,3.5638738
12371,9.617889,4.084304,9.095762,3.768448
12372,4.9974704,4.7959824,7.7696214,2.6047747
12373,7.288493,3.3799574,9.147562,3.3839338
12374,8.176038,4.249633,8.8987465,2.3143337
12375,8.364721,3.8790476,9.345057,2.964454
12376,5.904729,4.0147753,9.901134,4.748722
12377,7.9762974,4.046836,9.81999,3.3945448
12378,5.184465,4.202264,8.471603,2.8220823
12379,6.393458,3.9943786,7.8825564,1.6871545
12380,7.916661,4.514759,9.092947,3.2822742
12381,8.798421,4.389606,8.26187,2.466516
12382,6.1189847,3.2343292,9.168153,3.7387705
12383,7.568189,5.08449,8.529766,2.0739741
12384,6.9009867,4.0633674,9.19735,3.7072744
12385,8.568999,4.0757637,9.627676,1.9965521
12386,6.1338854,3.8250418,8.771626,2.7462776
12387,7.800784,3.834987,8.945286,3.0906851
12388,7.5079656,4.4223766,8.130113,2.3744345
12389,6.9288526,4.281711,6.360584,2.4722111
12390,5.228592,3.8057804,10.751018,4.192748
12391,8.608997,4.4972935,9.442377,2.843452
12392,6.521957,3.8640213,7.435156,1.8085926
12393,10.379156,3.9130092,10.240891,2.3268912
12394,5.617533,4.4540052,8.689898,2.761549
12395,7.421851,4.134915,10.321717,3.741114
12396,7.6510334,4.3372755,8.841957,3.2695332
12397,7.4273233,3.7800953,9.825948,3.0351079
12398,8.358262,4.298616,10.5267315,2.6246269
12399,9.253455,4.5783024,9.208607,1.7315714
12400,7.126767,3.9335382,7.0163746,3.3680139
12401,9.466465,3.6433172,7.3629045,2.3925724
12402,10.32834,3.9881656,8.718855,3.6964946
12403,8.105593,3.1809466,6.953596,3.6080458
12404,7.259981,3.9923713,10.355338,2.9759116
12405,5.9741373,4.661405,8.982106,3.3096385
12406,7.6042347,3.8494632,7.3433557,3.8263478
12407,5.4821744,3.3587365,8.983903,2.0712738
12408,6.3104544,4.6342387,6.9154854,2.6753285
12409,6.6167727,3.8114438,7.0714746,3.502264
12410,7.754128,3.504552,9.0838375,2.8096714
12411,7.2862573,4.156042,9.800422,2.572024
12412,7.871542,3.9606414,12.005067,2.7188754
12413,8.74435,3.7239766,7.691681,3.7043216
12414,7.608438,3.363674,9.209391,3.8857598
12415,6.392616,3.836979,6.8207746,3.092291
12416,8.307429,4.2514186,10.909106,4.271592
12417,5.567617,4.3354754,5.7987,3.2431505
12418,8.535763,4.389076,10.81434,2.7171032
12419,6.0129375,4.610289,8.275481,4.4514637
12420,6.981635,4.5085416,9.655957,2.3157802
12421,8.851852,4.350372,9.04088,3.434893
12422,4.839989,3.6229632,6.9806614,2.430112
12423,5.8925023,4.0728054,8.311064,2.3834743
12424,8.104263,4.4530993,9.967365,3.0150409
12425,4.9932733,4.0121946,8.10346,1.9911804
12426,9.228245,4.005125,7.4704213,3.4942691
12427,6.654869,3.6905346,11.795655,3.653838
12428,5.800816,3.8982615,8.186103,2.3794258
12429,5.570995,3.7513487,6.6328545,2.055568
12430,6.7570295,3.4835875,8.846442,3.4901147
12431,6.0437045,3.4024098,6.3767934,2.9361105
12432,9.013075,4.206959,10.523793,2.528253
12433,6.1861615,3.1666732,7.119081,5.131539
12434,8.038696,5.063177,8.531782,2.1368132
12435,5.8992057,3.832249,7.3837333,2.6791306
12436,8.264694,3.281351,9.02123,4.1644893
12437,7.111504,3.9605396,10.296262,2.250121
12438,6.9803257,4.4251394,8.113815,2.692036
12439,7.412203,4.7085934,7.4482822,4.092067
12440,9.144226,4.293068,9.751714,2.3872998
12441,6.0740547,2.9149196,9.9680805,3.189279
12442,7.6750712,3.2460692,8.652299,3.168573
12443,6.201175,4.089807,8.411774,2.4507437
12444,5.1287136,4.0840507,8.428515,2.0814946
12445,9.534231,4.5027676,7.6404567,2.5890887
12446,6.6139016,3.9312518,5.6901903,2.4729145
12447,8.438368,3.729316,9.377633,2.4898076
12448,6.5910597,4.061757,9.93911,3.229181
12449,7.086746,4.3156557,9.337416,4.364191
12450,8.619108,4.519198,9.28948,3.3979557
12451,8.058571,4.099248,8.664762,2.493924
12452,7.9590507,3.5387726,9.240241,2.4005332
12453,5.66381,2.50544,6.8988104,3.344172
12454,8.192226,3.780664,8.732743,2.070085
12455,10.241063,3.7921278,5.0473757,2.6144655
12456,6.582692,4.312874,8.36222,2.7034094
12457,9.593064,4.2382236,8.604397,2.915982
12458,9.064197,3.8868961,8.892715,2.603921
12459,5.619403,3.6865878,5.4800305,2.551243
12460,8.726385,4.0382957,8.830327,3.100392
12461,8.007995,4.514223,8.950829,3.0512393
12462,6.982459,4.195972,8.989023,1.7926562
12463,7.974476,4.120531,8.322981,2.4147646
12464,9.166685,3.83282,9.407214,1.9815025
12465,8.087988,3.8256845,10.109837,2.7342367
12466,7.2928753,2.866699,6.9264555,1.490274
12467,7.0265865,3.7090604,7.3102427,4.0045037
12468,9.6761265,3.9856172,9.617848,1.006137
12469,7.9768333,3.751354,8.154829,3.1470404
12470,13.620333,3.62503,5.236812,1.9299461
12471,8.046482,4.8387814,10.238493,2.9911113
12472,8.291577,3.8879397,10.964738,2.5955307
12473,9.830328,3.6000504,8.294459,2.705871
12474,8.236771,4.051845,8.518824,2.978353
12475,6.7559094,4.1745934,8.179762,2.1545317
12476,8.039509,4.2385054,9.375221,3.8559384
12477,5.7067666,3.7349436,8.057377,4.5880537
12478,7.077506,4.3100605,9.852576,2.9022675
12479,8.872681,4.0955544,9.0197525,3.6183498
12480,7.206528,4.236685,6.9081116,3.3979518
12481,7.254955,3.8715076,9.167016,2.8818235
12482,8.073111,4.0370274,9.100182,2.9317799
12483,8.08923,4.4762754,10.094453,3.760082
12484,9.165684,4.355093,8.288596,2.2763703
12485,8.950152,4.2552824,9.484415,2.5274222
12486,5.472823,3.4397063,7.856501,3.1169403
12487,3.9044604,3.2572496,8.188284,3.0053265
12488,5.09193,4.2524023,7.7982674,3.882142
12489,8.317078,3.766814,9.215,3.1911166
12490,10.335035,4.309086,8.118401,0.93879443
12491,6.942356,3.594243,7.8297005,2.7940981
12492,7.02579,4.6014495,9.219003,2.7015278
12493,8.283234,4.0190544,7.542824,1.7183784
12494,7.9380646,4.569434,8.293267,2.6294842
12495,6.176164,4.012578,9.434392,5.1481466
12496,7.6086526,4.3504705,9.29233,1.3452251
12497,6.6679854,4.3391113,8.179239,1.0857402
12498,7.238426,4.227284,9.446455,1.5078038
12499,5.986808,4.315901,4.7484045,3.075867
12500,8.4471035,2.6562605,10.267662,3.9028397
12501,9.516831,4.5100603,7.944909,3.4517245
12502,9.2640295,3.945619,8.974735,3.6384845
12503,6.1643815,4.317223,7.043344,3.6614947
12504,7.398064,3.6931512,8.230513,2.3661082
12505,7.9456654,3.9658997,10.25189,4.436989
12506,9.445885,3.8080223,9.226121,3.5900989
12507,8.647937,4.145363,9.589725,2.5929606
12508,9.184071,4.050742,8.88427,3.1366453
12509,8.544031,4.472144,8.549363,2.7997448
12510,5.5000677,3.5951023,8.1328335,3.5258377
12511,8.928701,3.5041661,9.680699,3.357985
12512,6.6981874,3.970611,9.16803,3.8432999
12513,7.6217995,4.096977,9.928276,2.9842339
12514,11.0208235,3.9478362,9.042036,2.5760458
12515,5.988431,4.141288,8.611464,4.3511024
12516,6.054563,4.331204,9.592377,2.6761498
12517,7.2025003,3.8331158,11.217932,3.3582835
12518,8.547692,3.6452062,9.654591,3.6916122
12519,6.339724,3.2459571,10.17056,2.641398
12520,5.5410004,4.603901,10.009844,4.966866
12521,8.375198,4.329369,8.393346,3.1755238
12522,7.074133,3.5235538,8.343403,3.759674
12523,7.5199423,4.227513,9.743188,3.023585
12524,7.484401,3.6399992,8.926875,2.863285
12525,6.949385,4.553292,9.00218,4.072568
12526,6.0017896,4.309049,7.8571477,2.4514275
12527,8.508513,3.8632503,9.554302,4.0296535
12528,8.620568,4.079155,9.070632,2.9037626
12529,7.062553,4.3523083,9.218173,1.6684202
12530,2.5937352,3.4149888,7.4469137,3.6920693
12531,7.6379604,3.3192651,9.264707,3.3993504
12532,9.702925,3.8817313,11.1915455,5.1739364
12533,5.784942,2.930408,7.7293653,4.318345
12534,7.3807616,4.3150334,7.586236,4.2053313
12535,9.443275,4.050494,7.807275,1.9296311
12536,8.94855,3.8304055,10.038634,2.7267277
12537,9.907053,3.6326876,8.684277,2.691088
12538,7.5863204,3.960586,8.287424,3.6188881
12539,6.181429,3.6988406,8.678557,3.0418313
12540,6.0079384,4.101948,5.702488,2.7784367
12541,8.23752,4.4517074,10.246535,2.5305736
12542,7.795444,3.5278068,8.365425,3.0872605
12543,5.3976865,4.3538046,10.632278,2.2271495
12544,8.585407,4.300874,9.355731,2.4929996
12545,4.082509,3.0081115,6.876183,3.27384
12546,9.750024,3.5835912,8.978799,1.7003464
12547,6.4035664,3.9357684,8.187546,3.5037966
12548,9.070834,4.4762278,8.932073,2.6124651
12549,5.5281334,4.80199,9.269104,3.5731366
12550,7.3398232,3.5704086,10.17122,1.5216252
12551,7.6949973,4.050991,10.048098,3.98325
12552,7.536528,4.2404513,8.903552,2.8054123
