id,hhb,hbo2,ca,na
11110,7.7572556,3.75356,9.273016,3.000788
11111,6.640237,4.294696,9.952081,2.9026282
11112,7.8496366,4.085692,7.1227565,3.3727062
11113,7.88181,4.1291475,9.2152405,2.570734
11114,6.6121087,3.8636057,10.215357,3.0406454
11115,7.154405,3.923267,8.059113,3.0794592
11116,5.8052583,3.7300162,9.149664,3.1791315
11117,7.952205,4.0770082,8.675488,2.9768116
11118,8.225147,4.023277,10.317272,2.0255952
11119,8.314585,3.4535646,9.38241,3.046114
11120,8.298025,4.007907,8.80641,2.7550788
11121,8.487291,4.0384007,8.801763,3.0017693
11122,7.7344966,3.9272192,9.406155,2.9725237
11123,8.010831,3.5644915,9.12174,3.4852057
11124,6.4708953,4.106633,10.477835,2.3228188
11125,7.538822,4.1390944,9.448971,3.4650357
11126,8.713318,3.9118388,8.122846,3.1463208
11127,8.221246,3.7942345,8.008572,2.8751643
11128,7.0655155,3.73601,10.791619,3.1444404
11129,8.526833,3.9321315,8.49028,3.7142913
11130,6.2752013,4.5677934,8.943486,2.2301044
11131,9.303297,4.0084867,9.906479,3.2983193
11132,7.9028025,4.4943233,10.4263735,2.3441014
11133,7.9668717,3.6879628,9.994014,4.688011
11134,8.142211,3.6719956,9.20909,2.8927174
11135,7.3096566,4.061569,9.635512,3.1153653
11136,6.512956,3.4900186,9.417351,4.2627697
11137,7.6316195,4.123047,9.400697,2.8845878
11138,7.8081675,4.1016426,9.201367,3.2943301
11139,6.620645,4.1871576,9.64172,2.128798
11140,7.7398953,4.2660246,9.826385,3.1666386
11141,8.038685,4.1015797,9.202895,3.2919023
11142,8.5720005,4.003237,9.035364,3.1334252
11143,7.543213,3.918166,9.021053,3.57699
11144,7.475235,4.214677,8.949065,2.6577592
11145,8.239628,4.039064,9.143098,2.9043188
11146,5.9993525,4.3228207,9.844636,3.0186272
11147,7.718873,3.7661304,8.129342,2.8238654
11148,7.317457,3.752929,8.799758,3.7482004
11149,8.070031,4.030423,9.011949,2.8204455
11150,8.411464,3.8225036,9.247115,3.1844487
11151,7.878438,3.9037602,9.194156,2.6531386
11152,8.202385,3.8048222,8.916932,3.0675926
11153,8.076242,3.8294382,9.384055,3.8934371
11154,6.5865774,3.302405,9.259795,2.4039595
11155,6.7976294,4.113467,9.519247,2.9964368
11156,7.3540754,4.18953,8.705818,3.3689563
11157,7.705168,3.7575796,9.015609,3.049076
11158,6.08211,4.0399694,8.917071,2.9982672
11159,7.316911,4.6260185,5.7960176,3.5607643
11160,7.9271193,3.4241967,8.900576,2.9250536
11161,8.246897,4.137553,9.843707,3.557628
11162,6.980312,4.001448,8.297834,3.0465665
11163,7.8301244,4.009917,8.94716,2.4988272
11164,8.3630905,4.583342,9.316298,3.388533
11165,6.6976867,3.997564,7.900058,3.5901198
11166,8.076383,3.6831226,10.983767,3.8015928
11167,8.801632,4.187642,8.262426,1.577273
11168,6.9745708,4.074446,8.699818,3.0084045
11169,8.3197155,3.6953924,9.408489,2.1953855
11170,9.017184,4.0186763,9.588256,3.3722892
11171,7.497465,3.5483162,8.531036,3.1440303
11172,7.883803,4.8360868,8.675962,3.441959
11173,7.434426,3.6078346,8.74512,3.5484328
11174,6.63739,4.3044157,8.891927,3.2604687
11175,7.7000613,3.802153,9.281095,3.0940456
11176,8.064518,3.8564003,8.9800825,3.2511408
11177,4.894577,4.023653,8.419685,2.5412264
11178,7.993243,4.0176935,9.1952305,3.2393506
11179,7.5771065,3.9410644,8.473077,3.0340047
11180,8.465854,3.798913,9.237055,4.3342643
11181,7.8728733,3.8122325,8.903029,3.093954
11182,8.152471,3.9869394,9.295136,2.5793438
11183,8.784287,3.7681544,9.3042965,3.5650918
11184,7.9328656,3.797583,9.764128,3.0498354
11185,7.5062904,4.8422484,8.989315,2.8632035
11186,6.819463,3.7535906,9.154705,2.6575851
11187,8.590824,3.971677,7.886646,1.700409
11188,8.126796,3.8435,9.523585,2.4258802
11189,7.4978423,4.065015,9.556804,2.734568
11190,7.688363,4.4707747,8.512654,2.6308317
11191,7.5876646,3.6984618,8.898484,4.0449405
11192,7.9352493,4.0699463,9.637765,2.8673964
11193,8.478765,3.9729855,9.4173975,3.326197
11194,8.244648,3.9807875,9.110933,3.2631373
11195,7.8547916,3.8044987,7.2850714,2.3686545
11196,5.852473,4.0183496,9.225944,3.719193
11197,8.443421,4.4098434,8.877494,3.0638783
11198,7.976478,3.795894,9.032577,3.4467568
11199,7.860646,3.9537525,8.416319,1.9461985
11200,7.1827173,4.312979,9.605158,2.009577
11201,8.046362,4.004895,9.007246,3.2701995
11202,8.055309,3.8533735,9.214488,3.1361127
11203,6.658752,3.8213131,8.763666,2.9865432
11204,7.4683647,4.016308,9.210576,2.4335093
11205,7.8165007,4.0860987,8.019046,2.8751643
11206,8.31863,4.010314,10.318599,4.1435676
11207,6.92856,3.6041734,9.730262,3.046038
11208,8.71537,4.193177,8.975454,3.0099075
11209,6.9281797,4.159984,8.821751,3.5791144
11210,7.4659758,3.9442687,8.475563,3.0934029
11211,7.8185863,3.945136,9.492156,2.4882288
11212,8.959428,3.9923818,7.7187867,2.6940026
11213,8.13452,3.8462667,8.719887,3.4297845
11214,7.9799714,3.8141005,8.372162,3.0443547
11215,7.6713166,4.338391,8.907478,3.6706562
11216,9.135919,4.171049,10.069617,3.8251886
11217,7.5058694,4.092762,8.986227,2.9275053
11218,6.6844945,4.154218,8.409008,3.2317572
11219,8.305864,4.4116387,8.911628,3.1462908
11220,8.285068,3.6509295,9.409966,3.832268
11221,7.838684,4.2127533,9.612413,3.3985689
11222,8.056246,4.373366,9.026814,3.2422736
11223,6.870872,4.2001247,10.014646,2.887272
11224,8.098674,3.4447896,8.657446,3.8043349
11225,8.235277,3.976798,9.982828,3.5684383
11226,7.71086,4.3366475,9.065712,3.2923772
11227,8.2680435,3.714455,7.8877964,3.5319223
11228,8.842562,3.88283,8.839185,3.8911948
11229,6.35376,4.3246465,9.621042,3.4119933
11230,8.941816,4.31236,8.891908,4.2831264
11231,9.585979,4.5209346,8.530782,3.4157584
11232,7.797003,3.7241929,9.15124,3.153974
11233,8.585974,4.1772013,7.168196,3.1737041
11234,8.540875,3.8364396,10.10486,3.325901
11235,8.755378,4.263326,8.131639,3.460762
11236,7.4275694,4.1618776,9.569527,4.398259
11237,8.639809,3.9284909,9.564489,2.4857814
11238,8.19146,3.8292224,9.099985,2.0585675
11239,7.6755486,4.077603,8.877052,2.7296004
11240,7.67775,3.9725792,8.904246,3.4707527
11241,7.954504,4.1437845,10.303709,2.387611
11242,7.452163,3.9455698,8.721177,2.1243145
11243,8.275255,4.0603256,8.404919,2.8126786
11244,8.670091,4.311221,9.055146,3.5808165
11245,7.80066,3.7593007,9.7277355,3.0483985
11246,8.947558,4.09856,9.703584,3.4341342
11247,8.32246,4.7537155,8.888067,1.7638401
11248,7.400291,3.882809,9.155454,3.3390667
11249,7.7865534,4.4518356,8.96303,3.4144306
11250,8.482779,4.267584,7.642228,2.886931
11251,8.395815,4.1262302,8.887985,2.4711022
11252,8.2202215,4.0438786,10.119471,3.5664082
11253,8.621254,4.1358614,9.967712,2.5553575
11254,8.210922,3.7166333,8.466892,2.6002629
11255,9.316363,4.4362254,10.056218,4.214614
11256,7.1621,4.2191744,8.406534,3.589211
11257,7.0435386,4.039303,9.058593,3.4711666
11258,8.138432,4.4709506,11.206573,2.7990425
11259,8.106407,4.4190245,9.545826,2.4130435
11260,9.929167,3.9243777,9.051704,3.1321783
11261,6.4159527,3.9839227,8.774635,2.4682727
11262,7.901786,3.6874719,8.772691,2.4883873
11263,8.789252,3.5348775,8.9381,3.4114609
11264,8.423992,4.39069,7.7601695,3.3530393
11265,7.674252,3.5584981,9.564489,2.8381286
11266,7.4345355,3.818584,8.711325,2.5572011
11267,7.8012705,3.9993448,9.794926,2.8256264
11268,11.455158,3.6192188,8.453508,2.9400525
11269,7.867344,3.5491312,9.403857,2.2882164
11270,8.540875,3.9067967,9.437054,3.8217726
11271,7.750886,4.083681,7.0206704,2.246202
11272,8.294298,3.4264188,7.723467,3.4044385
11273,8.524709,3.5189664,8.6721325,3.3544903
11274,8.310321,4.1855774,8.341276,2.3057597
11275,7.767906,4.090187,8.533998,4.092325
11276,7.917714,4.0831714,8.413845,2.8338733
11277,7.4459476,4.0810027,9.329708,2.8427718
11278,7.4264884,3.9195147,8.163881,3.3419056
11279,8.946855,4.006287,8.939457,3.1303346
11280,6.969331,4.206156,8.324991,2.6431303
11281,8.24667,4.299466,10.522666,3.7555277
11282,7.5362663,3.8364289,10.408049,4.0350237
11283,8.928148,3.8067055,9.448474,2.47722
11284,7.8609123,4.030455,7.86693,3.6662607
11285,7.308345,4.2751455,7.9369926,2.5258563
11286,7.731447,3.9397817,9.170717,3.2802362
11287,8.876155,4.297829,9.012832,2.308825
11288,8.363916,4.022068,8.410036,2.8194253
11289,8.375364,4.270689,8.194038,2.560848
11290,6.430737,4.1260076,9.544766,2.2346911
11291,6.157078,3.8311899,8.489215,3.4308336
11292,7.578291,4.1527367,9.340921,2.9376774
11293,7.6202407,3.9470043,8.963982,3.018471
11294,6.1552672,4.071643,7.372084,4.1660233
11295,7.885185,3.8949683,9.117725,4.72604
11296,7.718122,4.2507033,9.222999,2.971105
11297,8.222595,3.9044104,8.984618,2.9365208
11298,6.999406,3.686869,10.083541,2.6253674
11299,7.911159,3.833838,9.1216955,3.3040903
11300,7.330702,4.105996,10.675187,3.0654733
11301,8.388265,4.0675325,9.002316,2.911336
11302,8.7321,3.936871,8.720567,3.7824435
11303,6.63739,4.329413,9.244951,3.024767
11304,7.828214,4.094736,9.377001,2.0056677
11305,8.277147,4.2159467,9.049265,3.614983
11306,7.6617923,4.4577017,8.642534,2.7086394
11307,8.2375765,4.0305815,7.7338142,1.8124388
11308,6.5489235,3.6070685,8.535249,3.2780066
11309,7.468388,4.0336523,8.633087,3.454491
11310,7.959205,3.9916162,9.003127,2.1889038
11311,8.346935,4.1249347,9.902172,3.2085304
11312,7.258716,3.912483,8.869693,2.428665
11313,8.654965,3.9627776,9.758782,2.5684648
11314,8.442247,3.0912778,10.730103,2.6477025
11315,8.635644,3.9553115,9.46868,2.911114
11316,7.5270963,4.280981,8.55654,2.780625
11317,7.9131846,3.936321,7.7472706,3.076114
11318,7.427553,4.1133027,9.219226,2.3655984
11319,6.9233212,4.3407154,8.887985,3.8168707
11320,7.7286563,3.9318829,11.504056,3.0716326
11321,8.409073,4.038108,8.894627,3.3546076
11322,7.586322,4.3190575,8.448368,3.2903967
11323,8.341431,3.7670753,9.30549,2.771152
11324,7.9179153,4.4011087,9.548161,2.9551468
11325,7.971005,3.8655317,10.040268,2.6166623
11326,7.6049705,3.7655518,7.819811,3.6212142
11327,8.054544,4.042205,9.985994,2.53116
11328,8.780358,4.03344,7.4632807,3.7860904
11329,8.251271,3.8002365,9.228313,2.883626
11330,7.501068,4.3553753,9.011949,2.7302325
11331,7.5783014,4.252074,8.848932,1.9671352
11332,8.308388,4.5959454,9.017588,2.7404714
11333,7.8774853,3.635959,9.013118,2.600959
11334,7.5644507,4.178059,9.993745,4.197115
11335,7.2977257,4.1268644,7.86155,2.3438
11336,7.8398933,4.0079,9.537832,2.3628998
11337,8.236867,4.116728,9.201402,3.6792674
11338,8.22065,3.9128835,8.993265,3.0319643
11339,7.2902045,4.1327343,9.246494,3.1862895
11340,8.978141,3.790341,9.3877,3.2056842
11341,7.710713,4.125319,8.87642,2.7242093
11342,7.1679735,3.8027909,8.576919,2.6930208
11343,8.754274,3.142053,9.323955,3.8167627
11344,8.42562,4.1701326,8.586881,2.9432077
11345,8.566973,4.018073,8.814818,2.893748
11346,7.4533997,3.9749928,9.411447,4.2023573
11347,8.229353,3.913266,9.127522,2.5586686
11348,8.704897,4.0602803,9.297787,3.1177578
11349,10.141978,4.1786985,9.774437,3.662972
11350,7.84774,4.288093,9.20909,3.1873105
11351,7.034209,3.7991765,8.593614,2.3213296
11352,8.113705,4.0358286,8.430311,3.2059643
11353,7.915471,4.1758194,8.426807,3.0429838
11354,8.677699,4.090261,8.71057,3.2517705
11355,8.287127,3.6709325,8.931444,3.3484862
11356,7.6508136,4.306924,9.263047,3.3978503
11357,9.866011,3.6279821,9.450206,3.5614457
11358,8.067732,3.4959514,9.082047,3.153974
11359,7.4614305,3.828584,8.846445,3.0724642
11360,6.819463,3.9183118,9.152992,3.3646262
11361,7.1827173,4.0238867,8.956329,1.7438147
11362,7.521797,4.171908,10.658248,2.8844874
11363,8.005952,3.823047,5.822479,3.7379074
11364,9.373606,4.901445,9.714721,3.3950076
11365,7.7771325,4.1384983,9.205753,3.11634
11366,8.554061,3.936995,7.218628,3.0623186
11367,7.7152534,3.988666,8.972332,2.955728
11368,8.506482,4.654054,8.622767,3.3102977
11369,7.349105,3.9430473,8.995998,3.1647654
11370,7.934715,4.223138,9.323913,2.5419402
11371,7.6246414,4.081483,8.933407,3.0611236
11372,8.547175,3.8320458,9.421046,2.605725
11373,8.088409,4.159271,9.323473,2.88263
11374,6.63739,4.051091,7.5531783,4.1071167
11375,7.99122,4.186593,8.863568,3.1993499
11376,6.812139,3.8729458,10.167349,2.9222767
11377,6.9399934,4.0443745,9.483072,3.0610397
11378,6.31258,3.4491715,8.8978815,2.834549
11379,6.805276,3.87167,8.870911,3.084208
11380,7.9075212,4.07769,8.893281,3.4773061
11381,8.015848,3.8751695,11.433879,2.8017564
11382,8.693651,3.3720982,9.332812,3.2800803
11383,9.360716,3.9906328,7.628198,3.686163
11384,7.6393332,4.088333,7.5258517,2.4943933
11385,8.5948305,4.111183,9.710262,3.16445
11386,7.733607,4.073123,8.869503,3.3589997
11387,6.255867,3.2736833,8.546529,3.9716437
11388,8.616939,4.0457144,11.278587,2.9992785
11389,8.21107,4.2168922,9.544285,3.599003
11390,8.99167,4.052618,9.047963,3.0620103
11391,10.458264,3.6086566,8.043655,3.3882368
11392,8.77879,3.9011927,8.799495,4.3587418
11393,6.63739,4.329413,9.89378,3.1946216
11394,6.693022,4.0995092,8.755632,3.0852404
11395,7.960136,4.4414434,8.829274,2.6978874
11396,7.161575,3.864223,8.636128,3.461999
11397,7.2400527,4.283045,7.8064575,2.2160282
11398,7.927529,4.13254,9.373307,2.7377083
11399,9.845733,3.7728631,8.151668,4.6826177
11400,7.211605,3.9650729,8.601654,3.5867941
11401,7.952847,4.1878467,8.49392,2.8659945
11402,9.01172,3.600923,9.140724,2.5443137
11403,7.4692707,4.150891,9.406057,3.2426608
11404,7.643568,3.8275263,7.9693,3.024501
11405,7.887982,3.871809,8.666579,3.7501705
11406,7.934332,3.8194864,8.685153,3.436008
11407,7.3295894,4.1252813,9.397246,2.6591892
11408,7.7446604,4.1292586,8.891239,2.9343262
11409,7.9413443,3.74767,9.708588,2.8260472
11410,7.411619,4.0226445,9.4365225,3.1279147
11411,8.753034,4.1640005,11.525396,3.5171592
11412,7.669688,3.8018372,8.75213,3.0974982
11413,8.329749,3.8976576,9.385497,2.8749084
11414,7.84774,4.5936127,9.47001,3.0934553
11415,8.160719,3.870613,8.342981,2.807321
11416,9.081533,3.9214778,9.262475,3.469351
11417,7.4321456,4.30197,8.411802,2.7612708
11418,7.5569453,3.9543297,8.962727,4.529156
11419,8.71085,3.9487884,9.23413,3.1511793
11420,7.0499086,4.111884,9.503206,4.331006
11421,7.8778963,4.030734,7.959639,3.054329
11422,6.7194986,4.327948,9.759482,2.5462496
11423,9.038007,3.8580678,9.306879,3.122704
11424,6.7725334,3.9950414,8.44375,3.52924
11425,7.8452506,4.0530033,9.720107,3.0429769
11426,7.255684,4.090307,9.513143,3.2866557
11427,8.250359,3.9121826,9.088868,3.2428856
11428,9.115952,3.9889045,8.442307,3.61345
11429,8.268142,3.9531393,8.505563,3.27598
11430,6.899087,4.162219,8.708455,2.1343808
11431,7.77686,4.0742784,9.502479,2.3969746
11432,7.5303397,3.7034438,7.7548113,2.3198404
11433,7.7076793,4.07535,9.780636,1.9750705
11434,7.312173,4.232795,8.757542,3.123062
11435,7.8305635,4.2322154,8.844948,1.9033709
11436,8.865471,4.255081,7.7601695,2.5393598
11437,7.5062904,3.6054482,9.814136,3.7202766
11438,8.497696,3.744649,7.279963,2.7628067
11439,8.079606,3.8485901,8.961186,3.124958
11440,7.6607165,4.302058,8.37801,3.8064787
11441,7.7693634,4.042034,8.998684,2.933369
11442,7.5168586,3.8591955,8.821951,2.472078
11443,7.9609976,3.8240952,6.861472,2.7593699
11444,6.3647866,4.1003895,9.496292,3.8862653
11445,8.133514,3.8884594,8.372709,3.3843796
11446,8.53493,4.0247493,8.2825775,3.4470189
11447,7.8134665,4.154299,9.403857,3.0821428
11448,7.7261147,4.008194,9.772902,2.958035
11449,8.127869,3.6311939,8.779263,2.9716697
11450,7.113564,4.1880894,9.064095,3.293488
11451,7.222779,4.017618,9.573823,2.8749535
11452,8.199606,3.7392747,9.237662,2.8040714
11453,7.3731,4.4731817,9.412085,3.4609637
11454,7.9069715,3.98517,9.121316,3.0819824
11455,8.03989,3.160318,9.493184,2.9556162
11456,7.718122,4.517967,9.168593,3.049439
11457,7.732288,3.885688,8.321209,4.9699554
11458,7.146923,3.8975701,9.152777,2.875783
11459,6.796497,4.2038884,8.970009,3.1819403
11460,7.328495,4.258176,8.015902,3.4468696
11461,7.075337,3.5335517,8.022185,3.0068316
11462,5.690932,3.9804244,8.349622,3.6342804
11463,7.7512736,4.1544952,8.319879,2.86967
11464,8.503931,4.0728097,8.255808,2.9785192
11465,8.497204,4.1714926,8.926003,2.8873174
11466,9.1295805,4.5106716,8.894593,3.4428844
11467,6.0494285,3.2763667,9.78909,2.8004615
11468,7.4548717,3.961169,9.4021,2.7307618
11469,7.3885765,3.857029,8.788524,2.564557
11470,8.107187,4.197692,9.0014515,2.8366237
11471,8.088765,3.669205,9.533778,3.0220606
11472,8.747536,4.307329,9.369074,4.176835
11473,9.181295,4.0708265,9.937512,2.855303
11474,8.070739,3.9864092,10.915908,3.234157
11475,6.63739,4.4318423,9.078685,3.3237681
11476,7.8019447,4.1212044,9.546607,2.6157522
11477,6.8610983,4.1248856,8.582607,3.3253043
11478,6.838675,3.7718828,8.666308,4.4777203
11479,6.990025,3.6558259,7.8974953,3.9609623
11480,6.8992248,4.4776616,8.558545,3.0907133
11481,7.0304575,3.457978,9.333608,3.4181113
11482,8.729122,3.8892097,8.414708,3.000914
11483,7.1827173,3.9746861,8.817024,1.4848301
11484,8.273104,3.8294015,8.902245,2.9817727
11485,6.9358587,4.4642205,8.173711,2.5235682
11486,8.035042,4.050623,9.696363,2.957384
11487,7.4983215,3.916371,8.142548,3.024501
11488,6.5760736,4.0781145,8.907045,3.830324
11489,7.7259064,4.539137,9.276215,3.8421795
11490,7.2708335,4.5455956,9.845118,2.3269234
11491,8.389774,3.9125164,9.64866,2.6535187
11492,6.9785533,3.7748039,9.060846,2.5683124
11493,9.476825,4.16041,8.3990135,3.0623186
11494,7.387436,4.174983,9.477111,3.1370993
11495,8.342281,4.0037346,9.811982,3.4770439
11496,8.044748,4.3447194,8.081349,2.0303268
11497,9.299079,4.1686206,8.869935,3.4583237
11498,7.1544957,3.9663603,8.51155,2.9813967
11499,8.792073,3.6880236,9.739749,1.92259
11500,8.515162,4.3822308,8.154657,2.957109
11501,8.166192,4.1264553,8.05073,3.0895643
11502,7.1827173,4.118719,8.679178,1.5081133
11503,7.5205526,3.7965624,8.57671,3.117768
11504,8.47401,4.150003,8.896718,3.4151485
11505,7.809756,3.7509978,8.370487,3.437883
11506,8.6279125,4.051573,8.7217655,3.2068584
11507,9.97272,3.9036415,9.023481,2.9289267
11508,8.818949,3.6988487,8.848686,3.7422101
11509,7.221426,3.626579,9.783235,2.465434
11510,8.123465,3.9249892,8.686982,3.1298075
11511,8.485943,4.1847925,8.443735,3.094715
11512,9.34439,4.0067997,9.211889,2.591091
11513,9.419728,4.5947485,10.551002,2.3386288
11514,6.860445,3.819026,8.827487,3.1026607
11515,9.029164,3.9764376,8.418027,3.414899
11516,8.483253,3.7136722,9.290459,2.4447172
11517,7.430657,3.9209263,8.955461,2.8720798
11518,7.987603,4.0382357,8.907045,3.1807814
11519,8.015672,4.2657547,9.372521,3.2430885
11520,7.2763147,4.3582745,9.170104,2.7736504
11521,7.959957,3.9035585,10.126973,3.2256796
11522,6.88836,3.8933578,8.766121,2.9949389
11523,8.095554,3.918191,8.801326,4.026221
11524,7.856798,4.0982466,8.872746,2.811388
11525,8.380873,3.8654952,8.288049,2.497931
11526,8.236648,3.7897146,8.562303,2.7054214
11527,8.3630905,4.212714,8.821002,3.591834
11528,7.765141,3.7743516,9.041134,3.9039273
11529,8.51729,3.8920646,9.312162,4.1283193
11530,8.979245,4.6949306,8.651397,0.59341145
11531,4.641309,3.8565767,9.897098,2.3763118
11532,8.37608,4.0793495,9.751973,3.91019
11533,6.6726832,3.9658885,9.195234,3.0422235
11534,8.73465,4.283866,8.87642,2.529066
11535,8.138997,4.0854487,9.037932,3.1614072
11536,9.4258375,3.8133254,11.88553,2.8774235
11537,8.3604965,3.9257083,7.0560346,2.8731568
11538,7.6848197,4.0456657,8.996024,3.2573462
11539,8.937152,4.178797,8.725913,3.0700865
11540,8.063963,3.7304676,8.470974,3.5512152
11541,7.6818643,3.8442128,10.042444,2.8081894
11542,7.6480813,3.5320606,8.968139,2.9128866
11543,7.688363,3.9552493,8.141846,1.5988784
11544,7.222047,3.871908,9.376122,3.1444404
11545,7.161916,4.157111,8.918954,3.4411232
11546,8.36944,4.1746063,8.921624,3.218927
11547,7.7525177,3.8499548,9.4539175,2.4597688
11548,7.110599,4.3180447,9.162172,3.0453918
11549,7.1728826,4.1389885,9.648224,1.9780873
11550,9.05748,4.144814,9.146065,2.137426
11551,6.970192,4.089922,8.852424,2.2253542
11552,8.63808,4.1223216,10.79485,3.4682474
11553,8.419518,3.598385,8.8629055,3.342624
11554,7.8410873,4.042198,8.709755,2.3034167
11555,7.709969,3.9810996,9.976169,2.9869697
11556,7.6713166,3.8384662,9.465205,3.175795
11557,7.387633,3.858544,9.750265,3.0807073
11558,6.6841583,4.125646,8.42911,2.4731555
11559,7.593201,3.5781102,8.8868265,2.464724
11560,7.4135146,4.365043,7.8723946,3.6204221
11561,7.5833926,4.0826697,9.527507,3.0585985
11562,7.2298245,3.9019675,10.464225,2.9154541
11563,8.342322,3.8685002,7.3250637,1.6775237
11564,8.303905,4.3479633,8.6280775,2.5653152
11565,8.493795,4.0385017,8.45684,3.2787604
11566,8.697091,4.0935903,9.460926,2.8596742
11567,8.068494,4.3413687,9.735698,2.621483
11568,7.850354,4.4747963,8.811579,3.4255784
11569,7.4892282,4.5916195,8.048548,2.2492619
11570,8.55859,3.980265,9.074842,2.1357226
11571,7.6628556,3.8522425,9.249426,2.770629
11572,8.627961,4.316408,9.668626,2.0729325
11573,7.9271975,3.5930746,8.324167,3.589693
11574,7.940269,3.985648,9.082047,3.0367525
11575,7.604449,4.389056,9.4664755,3.6809845
11576,7.818204,3.9673405,9.5894375,3.4235315
11577,6.6073194,4.332905,8.134344,2.571884
11578,7.1664047,3.9677382,9.489239,3.6094453
11579,8.239531,3.9296594,8.15087,3.1298773
11580,6.3396053,4.1447387,9.060529,3.196044
11581,7.057195,3.8396983,9.5779915,3.4379683
11582,8.550069,4.4047823,10.156973,4.7377625
11583,8.163036,3.9068565,9.46128,3.8006642
11584,7.426245,3.881366,9.289064,2.8893487
11585,7.5358467,4.527827,8.274836,2.4473827
11586,7.5362663,3.775744,10.408049,4.5701227
11587,6.819463,4.16911,9.614682,2.975853
11588,8.374354,3.9455388,7.684878,3.0564456
11589,6.23697,4.0044293,8.954805,2.9357955
11590,9.130005,4.072956,8.70573,3.0182087
11591,8.071976,4.1044507,8.749573,3.550769
11592,6.2147775,4.1379714,9.513617,3.0060813
11593,9.518192,4.4520006,7.9712443,4.170618
11594,8.736763,4.185115,9.997378,3.1435523
11595,7.6750393,4.0970726,8.296686,2.8333368
11596,7.3850417,3.5095694,9.293053,3.1586614
11597,9.284403,4.029487,8.221939,3.2508314
11598,7.63419,4.0872116,8.868829,3.1080303
11599,7.846905,3.9771714,10.108635,3.4493265
11600,8.652353,3.785532,9.973091,2.786945
11601,8.26345,4.1353683,9.61843,1.5939498
11602,8.460455,3.8380222,8.9646225,3.5484328
11603,6.961276,4.1399965,8.935476,2.883841
11604,7.926406,4.1906567,8.658548,3.0564456
11605,9.772029,4.210556,9.259112,3.378486
11606,8.005346,4.610794,10.192212,2.794726
11607,8.7825775,3.6483393,8.795626,3.17643
11608,8.687002,3.9756837,9.617385,2.7076087
11609,8.351201,4.060893,11.047278,3.4545114
11610,8.56898,3.7330465,7.3350444,2.7167814
11611,9.251998,4.503953,9.615897,2.197474
11612,7.6359878,4.001375,8.741078,3.129282
11613,6.63739,4.255215,8.891927,2.8316288
11614,9.042847,4.2480984,8.264719,2.386725
11615,7.5138693,3.8346999,8.75942,3.1434326
11616,7.779044,3.765449,8.710316,3.9823284
11617,6.7194986,4.327948,9.880935,3.2092793
11618,7.9612527,4.440473,8.522249,2.529156
11619,8.720675,3.5539782,9.789459,3.77195
11620,7.715463,3.9827964,9.152777,3.4773216
11621,8.014305,4.4548054,7.627414,3.2175887
11622,8.126949,3.892641,9.393157,2.5957367
11623,8.02458,3.9389389,9.180369,2.58387
11624,8.487455,3.298612,9.025049,3.3355687
11625,7.6812234,4.0266848,8.596729,3.1484456
11626,7.9558334,3.7709892,8.957496,2.8335445
11627,7.568999,3.9177206,9.035959,2.7204316
11628,8.007404,3.783311,7.460917,2.4256108
11629,6.5620766,3.9927127,8.472087,3.5453904
11630,8.076399,4.2523513,8.928024,3.368748
11631,8.096424,3.8030992,9.655533,4.581587
11632,7.864271,4.336523,9.03595,3.2320273
11633,8.365667,3.9783728,8.97668,3.641555
11634,8.635644,3.9553115,9.287521,3.3720272
11635,6.972971,4.0845566,7.3546224,2.339158
11636,7.4770646,3.917344,9.192782,2.4401624
11637,8.132899,4.003237,8.927747,3.1334252
11638,7.5511208,3.6053164,9.202434,2.1082597
11639,6.5262885,3.9373138,8.719887,2.5786152
11640,6.7514596,4.212618,8.972341,3.4826498
11641,7.5649514,4.0965643,8.384472,2.4552803
11642,8.948923,3.554738,9.498127,3.108581
11643,8.711731,3.873899,9.833679,2.809235
11644,7.8134665,4.0715394,7.9306817,2.9427633
11645,8.531577,4.0721984,9.225545,2.927174
11646,8.243078,4.120859,9.401637,3.6493888
11647,8.19146,3.8067868,9.099985,2.9948776
11648,7.284178,3.8812492,9.066115,3.165364
11649,6.819463,4.1931415,8.822169,2.655124
11650,6.701739,4.451087,7.8337812,2.6459997
11651,8.917809,3.995712,9.772762,2.566003
11652,8.169708,4.1457405,8.844021,2.7035158
11653,8.479216,3.9667277,7.885558,3.464389
11654,7.910153,3.7944665,8.617046,2.61362
11655,8.37644,4.407854,9.1794405,4.9869547
11656,7.581764,4.0391054,9.050024,3.383205
11657,8.831527,3.8941767,8.444429,3.3443818
11658,7.3920584,3.7230332,8.882338,2.4843078
11659,8.374317,4.145944,8.771732,2.88722
11660,6.860544,3.949477,9.212752,2.6564012
11661,7.852038,3.5022306,10.034817,2.7682946
11662,8.029095,4.1825123,8.425327,2.0388634
11663,7.9190125,4.000249,9.283585,2.6963773
11664,6.63739,3.937962,10.093855,3.8022597
11665,7.731447,4.0845413,8.90094,3.2229671
11666,7.9915924,4.532909,8.165869,3.3498638
11667,8.991181,3.905531,9.132282,2.909224
11668,8.321716,3.957186,9.186195,3.262065
11669,8.111296,3.366399,8.426375,3.7683897
11670,8.695192,3.9268632,9.061395,3.780338
11671,7.26723,3.411408,8.973836,2.8564909
11672,8.204888,4.109494,9.376699,2.9525023
11673,8.683273,3.4098737,8.536068,2.776857
