id,hhb,hbo2,ca,na
12124,8.19146,3.8292224,9.099985,2.0585675
12125,8.775123,4.2979803,9.234484,3.530647
12126,8.19146,3.8292224,9.099985,2.0585675
12127,8.19146,3.8292224,9.099985,2.0585675
12128,7.5363793,4.133013,10.478445,3.8789406
12129,8.19146,3.8292224,9.099985,2.0585675
12130,8.364111,3.334217,9.668754,3.3647954
12131,8.593374,3.6485457,8.967152,3.8120763
12132,8.336977,4.7242503,9.987536,3.603993
12133,5.3026457,3.5249052,8.904994,3.719633
12134,8.19146,3.8292224,9.099985,2.0585675
12135,3.7884648,3.6759849,6.079011,3.660691
12136,9.312576,4.0868607,8.4151,3.4522567
12137,6.739154,4.276801,10.290385,2.8395085
12138,8.530298,3.7850046,9.958181,1.9971484
12139,8.19146,3.8292224,9.099985,2.0585675
12140,4.460943,4.007266,10.414925,3.0197854
12141,2.0075495,4.914976,11.44647,1.8337594
12142,8.521563,4.356782,6.3557816,3.7826972
12143,8.119246,4.3232174,9.418713,2.9388733
12144,8.034852,3.7161531,9.429021,2.3995152
12145,11.495129,3.7414725,9.370822,4.23633
12146,8.392885,3.8782723,8.229304,3.5690372
12147,8.19146,3.8292224,9.099985,2.0585675
12148,9.8708725,4.5169067,6.81564,4.131216
12149,3.7884648,3.6759849,6.079011,3.660691
12150,8.960685,4.633419,9.571666,3.1838157
12151,8.19146,3.8292224,9.099985,2.0585675
12152,4.445571,4.015016,8.731925,4.5674915
12153,7.913967,4.260515,8.691162,3.7705064
12154,7.887841,4.028329,9.051861,2.9373293
12155,4.6380997,3.7601023,10.783412,3.2597072
12156,8.19146,3.8292224,9.099985,2.0585675
12157,7.942666,3.9998472,9.434414,2.72989
12158,8.19146,3.8292224,9.099985,2.0585675
12159,8.19146,3.8292224,9.099985,2.0585675
12160,8.19146,3.8292224,9.099985,2.0585675
12161,9.213511,4.3983335,9.487051,3.6432796
12162,8.19146,3.8292224,9.099985,2.0585675
12163,8.19146,3.8292224,9.099985,2.0585675
12164,2.0075495,4.914976,11.44647,1.8337594
12165,1.2504948,2.9656694,7.69328,3.0059748
12166,1.2504948,2.9656694,7.69328,3.0059748
12167,8.091824,3.9723454,8.568749,2.9383402
12168,9.459748,3.2722788,10.871331,2.8880925
12169,8.19146,3.8292224,9.099985,2.0585675
12170,6.2717943,3.255991,9.851723,3.4064465
12171,8.19146,3.8292224,9.099985,2.0585675
12172,8.079498,3.804698,8.71936,2.4612327
12173,1.2504948,2.9656694,7.69328,3.0059748
12174,3.7884648,3.6759849,6.079011,3.660691
12175,8.19146,3.8292224,9.099985,2.0585675
12176,8.19146,3.8292224,9.099985,2.0585675
12177,10.867249,3.2904577,8.274828,4.669986
12178,3.7884648,3.6759849,6.079011,3.660691
12179,8.19146,3.8292224,9.099985,2.0585675
12180,2.0075495,4.914976,11.44647,1.8337594
12181,7.968191,4.084396,9.4546385,3.0355284
12182,8.059757,4.1100106,10.027804,2.7533672
12183,7.870151,3.9654272,9.749924,3.81356
12184,7.1728396,3.8994882,8.823295,2.8681064
12185,7.7767105,3.9667025,8.161196,3.9797487
12186,7.7504706,3.8659656,8.877191,2.8364444
12187,7.802217,4.0015583,8.96503,3.1711133
12188,8.423777,4.1805253,10.087372,2.7909691
12189,3.7884648,3.6759849,6.079011,3.660691
12190,7.0263624,3.6978807,8.224774,3.7467756
12191,9.261191,4.2027125,8.37359,3.2424788
12192,7.974873,5.4762444,7.4710903,2.846195
12193,10.128138,4.410972,8.037649,3.2140193
12194,8.19146,3.8292224,9.099985,2.0585675
12195,7.47857,4.593451,10.152448,3.7175524
12196,3.7884648,3.6759849,6.079011,3.660691
12197,6.0621114,4.6846757,9.231555,1.7431061
12198,7.813543,4.3238306,8.146519,3.6787198
12199,8.015831,3.8923638,10.042218,2.0574694
12200,1.2504948,2.9656694,7.69328,3.0059748
12201,9.929561,4.5277696,9.661965,2.3347077
12202,2.0075495,4.914976,11.44647,1.8337594
12203,7.0891576,4.3267603,8.760149,3.9811196
12204,6.2729344,4.5899997,10.765817,2.6459246
12205,6.1187334,4.395117,9.902971,2.6148114
12206,7.3036447,3.6061585,8.697564,3.030928
12207,9.706877,3.4491498,9.836476,3.3337326
12208,8.931417,4.1264486,9.974949,3.5841634
12209,2.4130983,3.9159575,11.301464,4.2221003
12210,18.220482,5.2185516,7.6621776,4.3439236
12211,2.0075495,4.914976,11.44647,1.8337594
12212,8.19146,3.8292224,9.099985,2.0585675
12213,8.19146,3.8292224,9.099985,2.0585675
12214,1.2504948,2.9656694,7.69328,3.0059748
12215,8.19146,3.8292224,9.099985,2.0585675
12216,3.7884648,3.6759849,6.079011,3.660691
12217,3.7884648,3.6759849,6.079011,3.660691
12218,7.2923098,3.7221444,7.844575,3.0332243
12219,3.6276906,3.1488485,9.846299,3.9249
12220,8.19146,3.8292224,9.099985,2.0585675
12221,8.19146,3.8292224,9.099985,2.0585675
12222,8.19146,3.8292224,9.099985,2.0585675
12223,2.0075495,4.914976,11.44647,1.8337594
12224,3.7884648,3.6759849,6.079011,3.660691
12225,3.7884648,3.6759849,6.079011,3.660691
12226,16.197086,5.7083287,8.661217,4.025595
12227,8.19146,3.8292224,9.099985,2.0585675
12228,4.460943,4.201846,10.071045,2.7651958
12229,8.19146,3.8292224,9.099985,2.0585675
12230,3.7884648,3.6759849,6.079011,3.660691
12231,8.19146,3.8292224,9.099985,2.0585675
12232,8.19146,3.8292224,9.099985,2.0585675
12233,8.402575,4.026013,8.186852,3.9017382
12234,4.810153,4.024269,8.365526,1.5729452
12235,8.351816,4.3437634,10.081157,2.8772726
12236,8.336565,3.8594093,9.385578,4.584697
12237,9.253313,3.5974624,9.166292,2.7638886
12238,6.0347314,4.050267,8.983753,4.3704443
12239,6.487389,3.5038915,7.894628,3.961133
12240,9.189281,4.0929284,8.539408,5.6947227
12241,7.7767105,4.71107,10.21101,3.1107278
12242,16.517323,5.6964726,8.251993,4.3096657
12243,3.430435,4.9560814,11.44647,1.8337594
12244,7.6810346,3.4239256,8.920533,4.0902433
12245,8.19146,3.8292224,9.099985,2.0585675
12246,8.19146,3.8292224,9.099985,2.0585675
12247,3.7884648,3.6759849,6.079011,3.660691
12248,8.851746,3.5303211,8.855507,3.760178
12249,8.19146,3.8292224,9.099985,2.0585675
12250,8.19146,3.8292224,9.099985,2.0585675
12251,7.2923098,4.5135865,8.846988,3.0332243
12252,15.377792,5.581947,6.5478125,3.0341563
12253,8.19146,3.8292224,9.099985,2.0585675
12254,4.810153,3.8788128,4.4000463,1.5729452
12255,7.8006,3.9214702,8.019766,2.5315638
12256,4.460943,3.8068078,8.404127,3.5879471
12257,8.19146,3.8292224,9.099985,2.0585675
12258,5.0338306,4.4533157,6.6779513,3.1787758
12259,8.19146,3.8292224,9.099985,2.0585675
12260,9.331071,3.6832938,7.3748956,3.0394163
12261,1.2504948,2.9656694,7.69328,3.0059748
12262,8.19146,3.8292224,9.099985,2.0585675
12263,7.902461,3.1469235,10.15315,4.675192
12264,8.19146,3.8292224,9.099985,2.0585675
12265,8.19146,3.8292224,9.099985,2.0585675
12266,8.19146,3.8292224,9.099985,2.0585675
12267,7.862342,3.5533724,5.9502563,3.1080158
12268,8.745088,3.9461334,9.598204,1.9831187
12269,6.4600434,3.9482198,8.08386,3.3630486
12270,8.698479,4.5768256,9.120272,4.0822945
12271,6.777978,3.3953958,7.894628,4.122843
12272,7.6217375,3.9606645,9.411271,3.1472983
12273,2.0075495,4.914976,11.44647,1.8337594
12274,1.2504948,2.9656694,7.69328,3.0059748
12275,6.53067,3.904758,8.58455,4.0508013
12276,8.19146,3.8292224,9.099985,2.0585675
12277,1.2504948,2.9656694,7.69328,3.0059748
12278,8.23625,3.8570669,9.610182,4.1748867
12279,2.0075495,4.914976,11.44647,1.8337594
12280,9.483483,3.8914607,10.447896,2.7935398
12281,8.19146,3.8292224,9.099985,2.0585675
12282,8.19146,3.8292224,9.099985,2.0585675
12283,2.0075495,4.914976,11.44647,1.8337594
12284,8.19146,3.8292224,9.099985,2.0585675
12285,8.19146,3.8292224,9.099985,2.0585675
12286,8.19146,3.8292224,9.099985,2.0585675
12287,8.19146,3.8292224,9.099985,2.0585675
12288,8.19146,3.8292224,9.099985,2.0585675
12289,15.377792,5.283189,9.075347,3.1838923
12290,3.7884648,3.6759849,6.079011,3.660691
12291,8.19146,3.8292224,9.099985,2.0585675
12292,8.19146,3.8292224,9.099985,2.0585675
12293,10.589121,4.2023497,7.741661,2.9394326
12294,15.315059,5.694572,8.693052,2.0975132
12295,8.73204,4.302145,8.901343,3.968847
12296,3.7884648,3.6759849,6.079011,3.660691
12297,8.19146,3.8292224,9.099985,2.0585675
12298,7.7767105,4.71107,10.21101,3.1107278
12299,8.19146,3.8292224,9.099985,2.0585675
12300,3.7884648,3.6759849,6.079011,3.660691
12301,2.0075495,4.914976,11.44647,1.8337594
12302,6.5248556,4.07034,9.8182535,1.6165029
12303,8.19146,3.8292224,9.099985,2.0585675
12304,8.19146,3.8292224,9.099985,2.0585675
12305,8.530298,3.7850046,10.587762,2.0185366
12306,2.0075495,4.914976,11.44647,1.8337594
12307,10.097298,3.9859629,8.24929,3.6578672
12308,8.745088,3.679609,10.044226,2.4399433
12309,8.19146,3.8292224,9.099985,2.0585675
12310,3.7884648,3.6759849,6.079011,3.660691
12311,7.2364388,4.322903,7.844372,2.982655
12312,3.7884648,3.6759849,6.079011,3.660691
12313,9.173262,4.417079,11.287002,3.2740467
12314,8.19146,3.8292224,9.099985,2.0585675
12315,2.0075495,4.914976,11.44647,1.8337594
12316,7.739453,4.565107,9.7922125,3.096191
12317,3.7884648,3.6759849,6.079011,3.660691
12318,2.0075495,4.914976,11.44647,1.8337594
12319,2.0075495,4.914976,11.44647,1.8337594
12320,8.19146,3.8292224,9.099985,2.0585675
12321,3.9575531,2.957162,10.084815,3.88058
12322,3.7884648,3.6759849,6.079011,3.660691
12323,8.19146,3.8292224,9.099985,2.0585675
12324,8.19146,3.8292224,9.099985,2.0585675
12325,8.19146,3.8292224,9.099985,2.0585675
12326,5.2440963,3.1870823,8.570955,3.5667875
12327,2.0075495,4.914976,11.44647,1.8337594
12328,9.154173,4.161747,9.304535,1.6326832
12329,8.19146,3.8292224,9.099985,2.0585675
12330,9.084123,3.9704075,8.222891,3.529896
12331,8.19146,3.8292224,9.099985,2.0585675
12332,8.19146,3.8292224,9.099985,2.0585675
12333,2.0075495,4.914976,11.44647,1.8337594
12334,1.2504948,2.9656694,7.69328,3.0059748
12335,8.19146,3.8292224,9.099985,2.0585675
12336,8.19146,3.8292224,9.099985,2.0585675
12337,8.146496,4.2860317,7.1400204,5.2399
12338,11.380906,4.1135178,8.956204,5.573008
12339,8.19146,3.8292224,9.099985,2.0585675
12340,5.200817,3.2696557,9.8598585,4.274256
12341,2.0075495,4.914976,11.44647,1.8337594
12342,8.19146,3.8292224,9.099985,2.0585675
12343,7.0263624,3.6978807,8.224774,3.7467756
12344,8.19146,3.8292224,9.099985,2.0585675
12345,8.696176,3.8670933,10.063632,3.0182664
12346,8.19146,3.8292224,9.099985,2.0585675
12347,8.19146,3.8292224,9.099985,2.0585675
12348,1.2504948,2.9656694,7.69328,3.0059748
12349,8.19146,3.8292224,9.099985,2.0585675
12350,7.1422653,3.8085566,10.853702,2.6081984
12351,8.19146,3.8292224,9.099985,2.0585675
12352,8.542491,3.8820705,9.808128,2.815537
12353,7.9563003,3.976304,8.911828,2.2918186
12354,3.7884648,3.6759849,6.079011,3.660691
12355,4.7763696,4.0895157,10.344171,3.0197854
12356,8.19146,3.8292224,9.099985,2.0585675
12357,7.7502923,3.7086935,8.871309,2.5905297
12358,7.850598,4.582739,9.915252,3.3453834
12359,8.426608,3.804698,8.864765,2.1501236
12360,8.19146,3.8292224,9.099985,2.0585675
12361,1.2504948,2.9656694,7.69328,3.0059748
12362,6.3888345,4.3575144,9.811181,3.7574785
12363,6.955942,4.0315614,9.117077,2.9152904
12364,8.071836,4.870766,10.529423,2.7844703
12365,2.0075495,4.914976,11.44647,1.8337594
12366,3.7884648,3.6759849,6.079011,3.660691
12367,8.19146,3.8292224,9.099985,2.0585675
12368,7.2923098,4.0234623,7.844575,3.0332243
12369,8.364981,4.005272,10.059509,2.667888
12370,8.19146,3.8292224,9.099985,2.0585675
12371,8.19146,3.8292224,9.099985,2.0585675
12372,8.657303,3.9825468,8.685793,3.7445667
12373,8.19146,3.8292224,9.099985,2.0585675
12374,8.33432,3.7665617,9.455054,3.7441125
12375,2.0075495,4.914976,11.44647,1.8337594
12376,1.2504948,2.9656694,7.69328,3.0059748
12377,8.19146,3.8292224,9.099985,2.0585675
12378,3.7884648,3.6759849,6.079011,3.660691
12379,3.7884648,3.6759849,6.079011,3.660691
12380,8.19146,3.8292224,9.099985,2.0585675
12381,8.677288,4.6033845,10.155648,2.939646
12382,8.19146,3.8292224,9.099985,2.0585675
12383,8.292775,4.2056684,6.8026676,4.1806207
12384,7.6181884,4.1951795,9.065226,3.0518467
12385,8.19146,3.8292224,9.099985,2.0585675
12386,7.7317195,3.3963945,10.15315,3.3763728
12387,8.19146,3.8292224,9.099985,2.0585675
12388,8.19146,3.8292224,9.099985,2.0585675
12389,8.579665,4.467396,8.773283,4.0462556
12390,8.261227,3.7963357,8.7392645,3.116798
12391,3.7884648,3.6759849,6.079011,3.660691
12392,8.094816,3.7030213,8.638422,2.571356
12393,8.816638,4.619343,10.538913,2.1648784
12394,3.0833433,2.9714122,9.734704,3.2736573
12395,3.7884648,3.6759849,6.079011,3.660691
12396,4.397829,3.267538,8.885951,4.065095
12397,7.0263624,3.6978807,8.224774,3.5567105
12398,2.0075495,4.914976,11.44647,1.8337594
12399,7.9483275,4.023842,9.14672,2.510952
12400,2.0075495,4.914976,11.44647,1.8337594
12401,2.0075495,4.914976,11.44647,1.8337594
12402,2.0075495,4.914976,11.44647,1.8337594
12403,8.19146,3.8292224,9.099985,2.0585675
12404,2.0075495,4.914976,11.44647,1.8337594
12405,8.19146,3.8292224,9.099985,2.0585675
12406,9.554395,4.1118464,8.651108,3.8441136
12407,7.37333,5.213122,7.0414476,2.634943
12408,9.895814,4.242383,6.42625,3.508373
12409,9.969173,4.143659,8.762805,3.090807
12410,8.19146,3.8292224,9.099985,2.0585675
12411,8.19146,3.8292224,9.099985,2.0585675
12412,8.19146,3.8292224,9.099985,2.0585675
12413,5.3091903,3.8989377,8.692355,3.3902886
12414,8.19146,3.8292224,9.099985,2.0585675
12415,8.919352,4.0003242,8.221116,2.752483
12416,3.7884648,3.6759849,6.079011,3.660691
12417,7.655628,4.0481806,10.007424,3.7203932
12418,15.377792,5.581947,9.2785015,2.894946
12419,8.19146,3.8292224,9.099985,2.0585675
12420,6.5248556,3.6881444,9.8182535,2.2607026
12421,7.9247293,4.1659727,6.3593836,3.147068
12422,8.19146,3.8292224,9.099985,2.0585675
12423,7.0072155,3.9079351,9.945151,3.5591226
12424,2.0075495,4.914976,11.44647,1.8337594
12425,7.0043025,4.1867523,7.5161448,3.2186158
12426,6.173608,4.426116,9.080449,2.9384031
12427,8.682768,3.770587,9.610649,1.8183352
12428,8.791239,3.4801426,10.393548,3.301455
12429,9.304596,4.20942,9.487051,2.9996867
12430,2.0075495,4.914976,11.44647,1.8337594
12431,8.19146,3.8292224,9.099985,2.0585675
12432,8.768145,4.072118,5.8402734,3.4658792
12433,2.0075495,4.914976,11.44647,1.8337594
12434,9.524596,3.9315813,8.831072,1.1034675
12435,8.19146,3.8292224,9.099985,2.0585675
12436,5.8155575,4.7776847,9.153532,3.5517006
12437,7.8041773,3.9515078,8.26166,2.9642746
12438,8.19146,3.8292224,9.099985,2.0585675
12439,8.19146,3.8292224,9.099985,2.0585675
12440,2.0075495,4.914976,11.44647,1.8337594
12441,8.19146,3.8292224,9.099985,2.0585675
12442,3.7884648,3.6759849,6.079011,3.660691
12443,1.2504948,2.9656694,7.69328,3.0059748
12444,8.19146,3.8292224,9.099985,2.0585675
12445,8.19146,3.8292224,9.099985,2.0585675
12446,8.19146,3.8292224,9.099985,2.0585675
12447,8.19146,3.8292224,9.099985,2.0585675
12448,8.120924,4.045461,8.697474,3.0967815
12449,8.19146,3.8292224,9.099985,2.0585675
12450,8.19146,3.8292224,9.099985,2.0585675
12451,8.19146,3.8292224,9.099985,2.0585675
12452,8.522001,3.782368,8.734746,3.4798987
12453,8.19146,3.8292224,9.099985,2.0585675
12454,8.212642,4.1348143,9.610182,3.2123227
12455,8.19146,3.8292224,9.099985,2.0585675
12456,8.19146,3.8292224,9.099985,2.0585675
12457,7.6929736,3.9006157,9.62511,2.7382855
12458,8.19146,3.8292224,9.099985,2.0585675
12459,3.7884648,3.6759849,6.079011,3.660691
12460,6.5968537,5.5386705,7.4710903,2.846195
12461,4.5951886,3.7346187,8.9664545,3.186235
12462,3.7884648,3.6759849,6.079011,3.660691
12463,8.19146,3.8292224,9.099985,2.0585675
12464,9.444724,3.9582117,9.115638,2.692007
12465,7.7861466,3.5007977,7.926071,2.6362362
12466,10.051403,3.8334239,8.455077,2.6127603
12467,8.19146,3.8292224,9.099985,2.0585675
12468,8.19146,3.8292224,9.099985,2.0585675
12469,8.19146,3.8292224,9.099985,2.0585675
12470,8.19146,3.8292224,9.099985,2.0585675
12471,8.253309,4.514368,8.409731,4.403158
12472,2.0075495,4.914976,11.44647,1.8337594
12473,9.181346,4.537872,6.435251,3.490868
12474,1.2504948,2.9656694,7.69328,3.0059748
12475,3.49518,3.1365423,9.222901,3.065615
12476,5.0330124,3.8307836,9.207626,3.4248703
12477,5.8377275,3.995037,8.593466,3.065026
12478,8.684426,3.667967,9.72686,1.8755711
12479,9.452265,3.9376345,7.1734543,1.9527316
12480,5.0696125,5.167556,10.655151,1.4558822
12481,3.8317227,3.5059524,9.186481,2.3335881
12482,6.3870897,3.9963336,7.320079,1.3480896
12483,1.2504948,2.9656694,7.69328,3.0059748
12484,8.19146,3.8292224,9.099985,2.0585675
12485,8.924917,4.28015,9.470454,2.9751868
12486,8.8358135,3.9805286,10.123608,3.5062332
12487,9.197177,4.231556,9.638696,2.822667
12488,5.6820173,3.5249052,8.208546,3.719633
12489,8.19146,3.8292224,9.099985,2.0585675
12490,3.2033455,4.9472566,4.942871,1.8078687
12491,4.351933,5.0104427,10.472636,1.2967007
12492,3.7884648,3.6759849,6.079011,3.660691
12493,6.048525,3.255991,9.851723,3.4064465
12494,4.6380997,3.7601023,10.783412,3.2597072
12495,8.19146,3.8292224,9.099985,2.0585675
12496,8.19146,3.8292224,9.099985,2.0585675
12497,10.904125,3.868081,8.169332,5.6583385
12498,9.008945,3.8011384,10.990575,3.5659273
12499,2.0075495,4.914976,11.44647,1.8337594
12500,5.200817,3.2696557,9.8598585,4.274256
12501,6.772469,4.0668845,9.487941,2.0303097
12502,3.7884648,3.6759849,6.079011,3.660691
12503,10.319446,4.202222,10.710527,2.8696864
12504,2.0075495,4.914976,11.44647,1.8337594
12505,5.7713366,4.512925,6.6491747,3.4354327
12506,6.352236,3.6998627,9.62145,1.6352587
12507,1.2504948,2.9656694,7.69328,3.0059748
12508,7.0312724,4.2799516,7.4125614,2.8247542
12509,8.791239,3.5979192,10.339432,3.301455
12510,8.19146,3.8292224,9.099985,2.0585675
12511,3.7884648,3.6759849,6.079011,3.660691
12512,9.497473,4.017582,9.891602,3.5794353
12513,10.637645,4.2068253,8.47911,4.115595
12514,5.0330124,3.8307836,9.207626,3.1629443
12515,7.135183,4.2402515,9.948213,2.400919
12516,6.777978,3.3953958,7.894628,3.8882613
12517,7.9017067,3.963889,9.407426,2.9519782
12518,8.19146,3.8292224,9.099985,2.0585675
12519,7.2058973,4.1867523,6.910292,2.7040231
12520,15.741458,5.3281217,8.455416,2.430858
12521,4.7814703,4.148159,4.4000463,1.5729452
12522,7.0827208,3.8707898,10.845405,3.2660594
12523,4.7763696,3.909493,10.344171,3.0197854
12524,5.2440963,3.4010768,8.570955,3.726814
12525,8.19146,3.8292224,9.099985,2.0585675
12526,4.6380997,3.5693626,10.314961,3.2597072
12527,7.395754,3.9567792,8.873465,4.124095
12528,8.19146,3.8292224,9.099985,2.0585675
12529,9.9265585,4.483825,8.894593,3.071416
12530,9.805499,3.8446975,7.966052,3.4371097
12531,8.19146,3.8292224,9.099985,2.0585675
12532,4.6380997,3.8307836,10.282352,3.3777983
12533,6.487389,3.1517687,7.894628,3.983224
12534,7.524952,3.6104317,9.294371,3.3037665
12535,2.0075495,4.914976,11.44647,1.8337594
12536,5.742972,3.7745352,9.797705,3.484178
12537,8.19146,3.8292224,9.099985,2.0585675
12538,8.500815,4.171011,10.292509,2.6718338
12539,1.2504948,2.9656694,7.69328,3.0059748
12540,1.2504948,2.9656694,7.69328,3.0059748
12541,5.721044,3.7727764,8.033687,3.8500502
12542,7.1303005,4.231556,9.558546,2.1644273
12543,1.2504948,2.9656694,7.69328,3.0059748
12544,8.19146,3.8292224,9.099985,2.0585675
12545,9.152286,4.5053883,9.308529,4.4968524
12546,8.560599,4.018174,9.43667,4.3102503
12547,8.564795,4.699434,7.9073424,4.249525
12548,8.19146,3.8292224,9.099985,2.0585675
12549,2.0075495,4.914976,11.44647,1.8337594
12550,15.377792,5.283189,8.052145,3.1838923
12551,2.0075495,4.914976,11.44647,1.8337594
12552,8.25155,3.7347956,8.6332855,2.5040293
12553,3.7884648,4.748381,6.01167,2.2972014
12554,8.19146,3.8292224,9.099985,2.0585675
12555,8.180363,4.115589,10.292509,2.5385303
12556,2.0075495,4.914976,11.44647,1.8337594
12557,8.110907,5.244875,7.01891,3.4416325
12558,8.19146,3.8292224,9.099985,2.0585675
12559,6.2717943,3.255991,9.851723,3.4064465
12560,8.19146,3.8292224,9.099985,2.0585675
12561,3.7884648,3.6759849,6.079011,3.660691
12562,2.0075495,4.914976,11.44647,1.8337594
12563,1.2504948,2.9656694,7.69328,3.0059748
12564,2.0075495,4.914976,11.44647,1.8337594
12565,3.7884648,3.6759849,6.079011,3.660691
12566,8.968539,4.415595,10.426823,2.6641102
12567,7.919195,4.1935997,8.658063,3.6552792
12568,3.7884648,3.6759849,6.079011,3.660691
12569,5.0073643,4.9899063,5.728582,1.7577896
12570,2.0075495,4.914976,11.44647,1.8337594
12571,8.145252,4.1342926,10.081601,3.0510848
12572,10.235978,4.5552197,6.341254,5.444902
12573,8.119106,3.9808245,8.802755,3.2533536
12574,9.466365,4.50376,10.802737,3.3200295
12575,2.0075495,4.914976,11.44647,1.8337594
12576,15.377792,5.581947,7.5825315,2.894946
12577,8.19146,3.8292224,9.099985,2.0585675
12578,7.994052,3.913946,10.014869,2.864177
12579,8.19146,3.8292224,9.099985,2.0585675
12580,8.19146,3.8292224,9.099985,2.0585675
12581,9.216767,3.4203851,8.307481,3.2984478
12582,8.19146,3.8292224,9.099985,2.0585675
12583,8.207733,4.288239,8.930664,3.1284254
12584,2.0075495,4.914976,11.44647,1.8337594
12585,7.3646584,4.03223,8.11317,3.8514688
12586,2.0075495,4.914976,11.44647,1.8337594
12587,8.19146,3.8292224,9.099985,2.0585675
12588,4.698435,3.8124006,10.796501,4.7332444
12589,8.19146,3.8292224,9.099985,2.0585675
12590,8.280471,3.9628737,8.047314,4.7608504
12591,8.025153,4.9557533,7.0414476,3.2118955
12592,7.9118905,4.1106496,9.0432,3.9697592
12593,7.14738,3.7179499,8.072075,2.5324628
12594,5.2411523,2.957162,9.75489,3.654618
12595,8.19146,3.8292224,9.099985,2.0585675
12596,8.960121,4.3978124,9.4406805,3.573042
12597,8.227931,4.359268,8.573664,2.6172872
12598,8.623528,4.00491,10.863465,3.259715
12599,4.8121815,4.9472566,4.7489963,1.5401394
12600,8.19146,3.8292224,9.099985,2.0585675
12601,2.0075495,4.914976,11.44647,1.8337594
12602,3.7884648,3.6759849,6.079011,3.660691
12603,8.995039,3.8198712,10.363082,3.7487385
12604,8.262405,3.8476872,9.076459,2.3706162
12605,7.6010423,3.326937,8.582397,3.9206433
12606,5.0330124,3.8307836,9.207626,3.186235
12607,8.576153,4.035471,5.27194,2.7271764
12608,4.351933,4.342751,10.537374,1.416112
12609,1.2504948,2.9656694,7.69328,3.0059748
12610,6.8489246,3.213645,8.578085,2.0736332
12611,2.7356246,4.423109,6.6588387,3.1500642
12612,7.860131,3.2404118,9.783734,4.461236
12613,5.5831475,3.1707168,9.774505,4.197853
12614,8.266709,3.8417845,8.746155,4.233116
12615,8.6264715,3.4651654,10.493541,3.6299074
12616,3.7884648,3.6759849,6.079011,3.660691
12617,8.19146,3.8292224,9.099985,2.0585675
12618,8.19146,3.8292224,9.099985,2.0585675
12619,8.19146,3.8292224,9.099985,2.0585675
12620,5.5441046,2.9706092,7.9669886,4.292796
12621,8.19146,3.8292224,9.099985,2.0585675
12622,9.233569,4.161747,9.419531,1.6326832
12623,5.200817,3.255991,9.851723,5.0040684
12624,8.293657,3.5713725,8.612082,3.5522187
12625,9.243703,4.67119,8.47459,1.7228
12626,8.19146,3.8292224,9.099985,2.0585675
12627,7.5122094,3.663498,10.188307,2.7695096
12628,1.2504948,2.9656694,7.69328,3.0059748
12629,8.19146,3.8292224,9.099985,2.0585675
12630,8.19146,3.8292224,9.099985,2.0585675
12631,2.0075495,4.914976,11.44647,1.8337594
12632,8.250886,3.5891829,8.13455,3.281393
12633,8.19146,3.8292224,9.099985,2.0585675
12634,7.9526663,4.1274343,8.213583,2.760065
12635,1.2504948,2.9656694,7.69328,3.0059748
12636,5.8886585,4.533902,7.520154,2.8126738
12637,8.19146,3.8292224,9.099985,2.0585675
12638,8.19146,3.8292224,9.099985,2.0585675
12639,6.777978,3.3953958,7.894628,3.8882613
12640,7.0263624,3.6978807,8.224774,3.2333975
12641,1.2504948,2.9656694,7.69328,3.0059748
12642,6.487389,3.5038915,7.894628,4.241184
12643,7.915038,3.8691576,9.84475,3.979662
12644,8.19146,3.8292224,9.099985,2.0585675
12645,5.9204283,4.7362576,4.9547086,2.002417
12646,9.342121,4.302145,10.430669,4.1065664
12647,4.397829,3.2686415,10.150339,3.9249
12648,7.3584337,4.0642557,10.694393,3.3360608
12649,8.333097,4.2564316,9.284706,3.9640036
12650,8.677932,4.3563623,10.574386,4.056659
12651,8.716812,3.7997603,10.458766,4.124095
12652,7.4332323,4.1867523,6.910292,2.7040231
12653,7.952737,4.2300863,9.950945,2.7935398
12654,8.19146,3.8292224,9.099985,2.0585675
12655,8.19146,3.8292224,9.099985,2.0585675
12656,8.19146,3.8292224,9.099985,2.0585675
12657,7.7820034,4.5176387,9.0643,2.763801
12658,7.1805825,4.3358955,8.697474,2.0468779
12659,1.2504948,2.9656694,7.69328,3.0059748
12660,2.0075495,4.914976,11.44647,1.8337594
12661,7.913967,3.947024,9.121812,3.387349
12662,8.19146,3.8292224,9.099985,2.0585675
12663,9.115884,3.9326062,9.061564,4.436041
12664,9.002233,3.7617762,4.5071735,3.7721515
12665,8.19146,3.8292224,9.099985,2.0585675
12666,10.753917,4.242959,9.063075,4.617498
12667,6.785055,3.6765497,7.5880203,3.6904135
12668,8.855735,4.161747,9.304535,2.705738
12669,8.165981,4.0290556,4.683849,2.7962806
12670,8.19146,3.8292224,9.099985,2.0585675
12671,3.7884648,3.6759849,6.079011,3.660691
12672,8.19146,3.8292224,9.099985,2.0585675
12673,8.19146,3.8292224,9.099985,2.0585675
12674,8.19146,3.8292224,9.099985,2.0585675
12675,8.19146,3.8292224,9.099985,2.0585675
12676,9.835809,4.296427,9.005405,4.0629225
12677,8.19146,3.8292224,9.099985,2.0585675
12678,8.19146,3.8292224,9.099985,2.0585675
12679,8.19146,3.8292224,9.099985,2.0585675
12680,2.0075495,4.914976,11.44647,1.8337594
12681,8.579766,4.2604713,9.468056,2.2196147
12682,4.460943,4.3450036,9.681577,2.7651958
12683,2.0075495,4.914976,11.44647,1.8337594
