id,rho,660_src,830_src
8613,15,0.43522,0.49213
7688,15,0.05049,0.78993
5069,15,0.0267,0.13405
9972,15,0.0,0.9759899999999999
4972,15,0.08949,0.9424100000000001
4961,15,0.5271399999999999,0.26761999999999997
8748,15,0.58236,0.18492999999999998
8764,15,0.00813,1.0104799999999998
936,15,0.01581,0.04199
4889,15,0.18799000000000002,0.38108000000000003
934,15,1.00778,1.00876
62,15,0.98735,1.01286
4892,15,0.14242,0.8793
7556,15,0.0,0.63521
4893,15,0.98308,0.98346
63,15,0.09145,0.29365
5547,15,0.06917999999999999,0.54455
4896,15,0.006940000000000001,0.71455
8760,15,0.48145,0.57021
4900,15,0.0,0.0
929,15,0.80818,0.29229
4906,15,0.00425,0.48836999999999997
4907,15,0.58718,0.007240000000000001
4911,15,0.22738000000000003,0.29998
5544,15,0.039760000000000004,1.00426
5543,15,0.01686,0.16723
4882,15,0.14032,0.129
8605,15,0.7984899999999999,0.35504
4880,15,0.09035,0.48057
5548,15,0.13855,0.05074
8776,15,0.00992,0.9279
4846,15,0.0059299999999999995,0.03085
8774,15,0.01541,1.01168
8773,15,0.81913,0.013680000000000001
955,15,0.99235,0.9804700000000001
8017,15,0.63393,0.20893
4856,15,0.04249,0.96655
5552,15,0.36741999999999997,0.11394000000000001
8602,15,0.36105,0.20289000000000001
728,15,0.11590999999999999,1.00734
7743,15,0.50852,0.41647
9760,15,0.64844,0.17576
7741,15,0.34131,0.0
947,15,0.00983,0.5323100000000001
946,15,0.034319999999999996,0.71125
944,15,0.0,0.68002
4868,15,0.79851,0.15975999999999999
942,15,0.01726,0.51454
8767,15,0.09677999999999999,0.18966
938,15,0.17245,0.14982
928,15,0.01694,0.27933
8757,15,0.0,0.1493
4916,15,0.1168,0.7540899999999999
9809,15,0.03494,0.2446
4946,15,0.0722,0.70076
7717,15,0.72353,0.42218
4947,15,0.37693000000000004,0.49001999999999996
4950,15,0.56719,0.0
8753,15,0.08026,0.37808
7560,15,0.17557999999999999,0.9704200000000001
4952,15,0.0,0.0
914,15,0.47055,0.60222
4954,15,0.07116,0.46481000000000006
5535,15,0.13213,0.90514
70,15,0.0012699999999999999,0.6388
4958,15,0.0,0.8827799999999999
4959,15,0.0,0.25881
8607,15,0.014240000000000001,0.86275
8752,15,0.47726,0.07097
7665,15,0.25511999999999996,0.6694100000000001
4964,15,0.48891,0.20429
5532,15,0.0,0.06598
4945,15,1.00039,0.016569999999999998
7718,15,0.05321,0.98685
4944,15,0.09992999999999999,0.83672
7721,15,0.21874000000000002,0.51852
4917,15,0.23728000000000002,0.20224
7557,15,0.02352,1.0141799999999999
7733,15,0.03476,0.7720199999999999
729,15,0.53886,0.13347
4921,15,0.98659,0.9949
4924,15,0.40284000000000003,0.8242700000000001
4925,15,0.0,1.0051299999999999
4926,15,0.40707,0.79245
65,15,0.01623,0.8769399999999999
4970,15,0.44673999999999997,0.16423
66,15,0.32174,0.13502
7729,15,0.07692,0.9931200000000001
4931,15,0.0,0.0404
4932,15,0.02009,0.40453
920,15,0.01438,0.37001
67,15,0.0,0.9115700000000001
5539,15,0.01317,0.01001
4938,15,0.046939999999999996,0.6715800000000001
8024,15,0.01411,0.9226
4943,15,0.02059,0.95545
4930,15,0.0014,0.79796
5507,15,0.01376,0.41866000000000003
5115,15,0.28160999999999997,0.86925
7661,15,1.0105600000000001,1.0180799999999999
8049,15,0.00049,0.3858
755,15,0.0,0.05069
5308,15,0.5836899999999999,0.02333
802,15,0.04401,0.93266
5311,15,0.0,0.09361
8665,15,0.016,0.40641
5313,15,0.98644,0.982
5448,15,0.48767,0.39598
798,15,0.1383,0.37189
5323,15,0.05801,0.35414
797,15,0.16864,0.9406700000000001
796,15,0.11158,0.95106
7626,15,0.9999100000000001,1.01514
7584,15,0.0,0.9434600000000001
7624,15,0.006940000000000001,0.9097799999999999
7623,15,0.0032700000000000003,0.0
7620,15,0.45924,0.10132999999999999
8658,15,0.15168,0.66122
5443,15,0.02062,0.8956799999999999
5304,15,0.09018999999999999,0.9204
5303,15,0.01656,0.68048
9795,15,0.22039,0.80243
5299,15,0.3125,0.49028999999999995
7642,15,0.44753999999999994,0.31916
5269,15,0.01757,0.8427600000000001
7641,15,0.061020000000000005,0.30075999999999997
5274,15,0.01615,0.11625999999999999
8673,15,0.02361,0.15871
7638,15,0.26332,0.15281
5459,15,0.43535,0.13719
754,15,0.9959,0.98595
5279,15,0.9834,0.0
5341,15,0.02487,0.9123399999999999
5454,15,0.0,0.34559
7637,15,0.14987999999999999,0.8486299999999999
8630,15,0.0,0.76156
809,15,0.11472,0.02967
5290,15,0.00968,0.88187
92,15,0.09661,0.94826
5451,15,0.05764,0.66242
5292,15,0.0,0.74961
5293,15,0.0129,0.0
5298,15,0.08025,0.9809
812,15,0.0,0.24045
819,15,0.047060000000000005,0.29829
5344,15,0.0038200000000000005,0.11975999999999999
5351,15,0.06465,0.34179
779,15,0.0,0.5406
7603,15,0.00988,0.22465
8645,15,0.0,0.1185
7600,15,0.10153999999999999,0.0
776,15,0.5789300000000001,0.32122
5384,15,0.01518,0.80903
5415,15,0.09985,1.01965
5386,15,0.8903399999999999,0.01675
5387,15,0.02203,0.33926
5389,15,0.042210000000000004,0.00859
774,15,0.01636,0.0
103,15,0.4757,0.14842
5396,15,0.03857,0.17673
770,15,0.70601,0.24235
8642,15,0.07975,0.41291000000000005
8060,15,0.46984,0.6574800000000001
769,15,0.9907,1.00359
768,15,0.66368,0.01518
5408,15,0.15320999999999999,0.99625
5376,15,0.01378,0.30735
7594,15,0.47706000000000004,0.20715
780,15,0.0,0.76859
8058,15,0.01525,0.45448
759,15,0.0,0.1889
760,15,0.01815,0.0
5356,15,0.16365,0.9994299999999999
5357,15,0.0,0.08967
5359,15,0.22414,0.9738
5361,15,0.11719,0.55097
8632,15,0.02675,0.83536
7615,15,0.07237,0.28473000000000004
5435,15,0.00744,0.8715
96,15,0.21461999999999998,0.6743399999999999
786,15,0.013000000000000001,0.14302
105,15,0.34844,0.10094
763,15,0.14187,0.9916200000000001
8055,15,0.01962,0.80172
5417,15,0.99597,0.009940000000000001
100,15,0.0,1.00737
782,15,0.73936,0.4662
5370,15,0.01932,0.6744399999999999
5371,15,1.01302,1.00142
7591,15,0.07875,0.68275
785,15,0.09464,0.44733999999999996
5109,15,0.63498,0.06176
5262,15,0.57548,0.0
8676,15,0.015009999999999999,0.95668
5151,15,0.05085,0.31916
5154,15,0.00031,0.10525
9782,15,0.04989,0.24666
5491,15,0.22161999999999998,0.67264
5160,15,0.81012,0.0
5164,15,0.10758,0.985
5167,15,0.0,0.43618
5490,15,0.36373,0.00916
848,15,0.9914,0.9941
8068,15,0.22824,0.8509700000000001
7657,15,0.02584,0.13687
8695,15,0.03059,0.7461
5176,15,0.11429,0.5138699999999999
844,15,0.0,0.19091
5180,15,0.0,0.47665
5181,15,0.22459,0.02356
5182,15,0.060289999999999996,0.8005399999999999
8692,15,0.00115,0.32155
5186,15,0.0,0.022119999999999997
5150,15,0.00898,0.55575
5147,15,0.31159000000000003,0.00734
856,15,0.08416,0.69618
5140,15,0.02033,0.50108
5113,15,0.78327,0.07524
5414,15,0.06784,0.64208
9779,15,0.0,0.07011
5121,15,0.07136,0.90195
5122,15,0.01286,0.94486
8616,15,0.00346,0.08849
7660,15,0.0007,0.7183
8617,15,0.0,0.21163
9780,15,0.28065999999999997,0.60714
8691,15,0.63471,0.41568
5126,15,0.51644,0.13926
5130,15,0.05747000000000001,1.0074299999999998
9807,15,0.0,0.9738899999999999
5498,15,0.54724,0.029660000000000002
7659,15,0.5253399999999999,0.0444
8704,15,0.17956,0.9401200000000001
5135,15,0.11823,0.63125
8702,15,0.22166,0.8145899999999999
5494,15,0.09709,0.58181
5138,15,0.11045,0.98682
5128,15,1.01504,1.00399
7643,15,0.0015300000000000001,0.7326600000000001
5486,15,0.7299899999999999,0.28168000000000004
8690,15,0.00968,0.0151
5469,15,0.64415,0.46537
7577,15,0.016,0.10496
5228,15,0.03316,0.09066
5229,15,0.01231,0.8582299999999999
5231,15,0.4954,0.41588
9790,15,0.05752,0.48763
5462,15,0.01256,0.0
5238,15,0.0,0.96073
5245,15,0.19922,0.9782799999999999
5247,15,0.02108,0.0875
7649,15,0.0767,0.81808
5251,15,0.6180399999999999,0.09837
7648,15,0.32605,0.7745
5461,15,0.00943,0.0
823,15,0.11254000000000002,0.85419
822,15,0.08814,0.53618
5255,15,0.15762,0.87674
7646,15,0.0,1.01819
7583,15,0.01091,0.0
831,15,0.56745,0.56265
5225,15,0.0,0.43101000000000006
7650,15,0.014180000000000002,0.01028
9789,15,0.13,0.0896
8689,15,0.54266,0.00765
5480,15,0.6541100000000001,0.2166
842,15,0.01225,0.81182
5194,15,0.0,0.98756
840,15,0.98839,0.9940399999999999
5197,15,0.0818,0.70968
5476,15,0.0,0.0
5201,15,0.0,0.31564000000000003
5202,15,0.0,0.9465100000000001
5481,15,0.0642,0.70465
7655,15,0.10662999999999999,0.6014
5474,15,0.0,0.0
5211,15,0.39894,0.8833
5470,15,0.09014,0.50158
87,15,0.12721,1.01168
8687,15,0.01213,0.20287
109,15,0.11152999999999999,0.9976200000000001
5217,15,0.0,0.8024
8686,15,0.014719999999999999,0.30789
8685,15,0.048010000000000004,0.76893
5207,15,0.34626,0.32683
4838,15,0.0066,0.52248
7135,15,0.01839,0.95663
7749,15,0.16283,1.00276
4305,15,0.04204,0.99019
4308,15,0.0551,0.3411
1120,15,0.0,0.84821
8902,15,0.07474,0.28358
4313,15,0.05609,0.9167700000000001
1118,15,0.04097,0.9543
4316,15,0.05365,0.25748000000000004
4317,15,0.39026,0.18263
4320,15,1.0119200000000002,0.98788
4322,15,0.0,0.89551
9986,15,0.09712,0.45893
1115,15,0.015380000000000001,0.00488
1114,15,0.01321,0.6956399999999999
4328,15,0.057229999999999996,0.31461999999999996
4329,15,0.0,0.61821
4330,15,0.0,0.9617399999999999
4333,15,0.0,0.00895
4334,15,0.6571600000000001,0.57127
9723,15,0.14057999999999998,0.8426299999999999
8895,15,0.09677999999999999,0.7695
4341,15,0.64188,0.39555999999999997
1121,15,0.98967,1.01569
4302,15,0.01756,0.48928
8909,15,0.14374,0.42036999999999997
4294,15,0.02955,0.78395
4251,15,0.0,0.9832299999999999
7898,15,0.0,0.07341
7890,15,0.0,0.3841
4258,15,0.19355,0.97682
4259,15,0.26878,0.93394
8915,15,0.0,0.52161
4272,15,0.0,0.2887
9720,15,0.14405,0.9816299999999999
4276,15,0.8156100000000001,0.29949000000000003
1127,15,0.68681,0.0
9727,15,0.04235,0.9735299999999999
4278,15,0.10128,0.8452700000000001
4281,15,0.0188,0.02419
8911,15,0.00462,0.10507999999999999
7884,15,0.14012,0.69084
7882,15,0.03832,0.13299
4284,15,0.0152,0.6048600000000001
4285,15,0.9857100000000001,0.99145
4287,15,0.014730000000000002,0.40421999999999997
4288,15,0.05322999999999999,0.8946299999999999
4290,15,0.47063,0.10905999999999999
8910,15,0.14486,0.36538000000000004
24,15,0.21459,0.97544
18,15,0.24788000000000002,0.6287
4345,15,0.03229,0.15278
8894,15,0.01654,0.17468
9733,15,0.8517399999999999,0.0
4406,15,0.0,0.02593
31,15,0.0029,0.73163
4410,15,0.14531,0.0
1088,15,0.027239999999999997,0.7923399999999999
4417,15,0.21222,0.7312
8872,15,0.0,0.85906
1086,15,0.01726,0.21891
4421,15,0.00033999999999999997,0.72952
4422,15,0.1015,0.47173000000000004
1085,15,0.26031,0.93071
4425,15,0.09791,1.00165
4428,15,0.13962,0.50076
7867,15,0.26708000000000004,0.02628
8868,15,0.043289999999999995,0.8580899999999999
4431,15,0.14106,0.74898
1082,15,0.06327,0.9764799999999999
8866,15,0.08091,0.29634
7861,15,0.0,0.054439999999999995
4438,15,0.02675,0.9656399999999999
4444,15,0.059079999999999994,0.99211
8875,15,0.0,0.00473
8876,15,0.05856,0.31878
1092,15,1.00437,1.00186
4388,15,0.0166,0.0
1105,15,0.08229,0.8674200000000001
4352,15,0.09595,0.22079000000000001
4354,15,0.0394,0.97816
4355,15,0.019530000000000002,0.0
7876,15,0.3894,0.10785
4359,15,0.11717999999999999,0.61782
8891,15,0.71483,0.33098
4364,15,0.19317,0.95839
8888,15,0.00479,0.57619
7983,15,0.20407,0.21345
7982,15,0.9971399999999999,1.0026700000000002
8885,15,0.0,0.08943999999999999
8883,15,0.12529,0.76677
1098,15,0.9991399999999999,1.00942
4376,15,0.046830000000000004,0.9231299999999999
8882,15,0.5714899999999999,0.06372
4378,15,0.005379999999999999,0.68919
28,15,0.01811,0.8684299999999999
4381,15,0.026739999999999996,0.99206
8880,15,0.17265999999999998,0.9116200000000001
4384,15,0.04414,0.5998
1096,15,0.54684,0.39069
1099,15,0.27787,0.87374
1140,15,0.06373999999999999,0.9736
1141,15,0.0072900000000000005,0.68653
8924,15,0.00907,0.52258
7946,15,0.0,0.06009
1179,15,0.51322,0.5868399999999999
4115,15,0.00472,0.9650200000000001
4120,15,0.03435,0.3267
7945,15,0.4528,0.13831
8956,15,0.08156000000000001,0.83868
7943,15,0.02613,0.17803
4122,15,0.0,0.15307
4,15,1.00872,1.00175
4125,15,0.06803,0.9818100000000001
4126,15,0.10272,0.86906
8953,15,0.9876799999999999,0.99169
4129,15,0.59242,0.27721
9705,15,0.04233,0.30418
8951,15,0.28406,0.79379
4132,15,0.01275,0.42848
7938,15,0.0,0.89702
4133,15,0.99195,0.99111
8950,15,0.56825,0.66755
1174,15,0.24324,0.31340999999999997
4139,15,0.68993,0.55671
7961,15,0.010759999999999999,0.03425
1183,15,0.056060000000000006,0.23631999999999997
4107,15,0.12284,1.01325
8962,15,0.0,1.00492
4060,15,0.03349,1.00625
4061,15,0.59082,0.5385300000000001
4062,15,0.54222,0.4609
4063,15,0.12351,0.36269
4065,15,0.39658000000000004,0.23593000000000003
4067,15,0.0,0.8687
4068,15,0.0,0.4306
8970,15,0.99241,1.01
7952,15,0.0,0.48323
8968,15,0.26847,0.19691
7963,15,0.02306,0.83975
4076,15,0.0,0.98219
4078,15,0.00141,0.50535
1189,15,0.71236,0.00639
8966,15,0.10236,0.97585
8964,15,0.33992,0.87397
4091,15,0.80484,0.44776000000000005
9703,15,0.0,0.6815399999999999
4094,15,0.04891,0.8373799999999999
8963,15,0.0,0.3989
4099,15,0.00773,0.96849
4101,15,0.01994,0.84325
4077,15,0.036489999999999995,0.33003000000000005
1171,15,0.0,0.02143
4143,15,0.0,0.25236
4144,15,0.09762,0.5767
4198,15,0.33947,0.08553999999999999
8935,15,1.0046,0.99723
4201,15,0.14513,0.9133100000000001
7913,15,0.0,0.9552799999999999
1152,15,0.40703,0.07413
1151,15,0.33894,0.66185
7910,15,0.019280000000000002,0.29664
4209,15,0.10957,0.72613
17,15,0.00316,0.81738
1150,15,0.0108,0.06734
4196,15,0.83415,0.0
4212,15,0.02985,0.95075
4213,15,0.6401600000000001,0.15793
4217,15,0.0,0.62775
4221,15,0.0,0.02708
9711,15,0.030560000000000004,0.99418
7905,15,0.00365,0.3286
4224,15,0.70511,0.16610999999999998
7973,15,0.05285,0.62169
9713,15,0.17382999999999998,0.9941700000000001
7974,15,0.0,0.79006
4238,15,0.08918,0.47401000000000004
7972,15,0.13245,0.7823
4446,15,0.11483,0.8436600000000001
1157,15,0.05533,1.01867
12,15,0.07556,0.9704
7934,15,0.32977,0.49615
7932,15,0.11942,0.9243399999999999
4151,15,0.01027,0.2012
4152,15,0.012329999999999999,0.9799100000000001
8945,15,0.38009,0.10605
4157,15,0.058910000000000004,0.38499
4159,15,0.011009999999999999,0.0194
4160,15,0.01824,0.777
1167,15,0.00155,0.67514
4164,15,0.32118,0.4151
8937,15,0.06508,0.66894
9995,15,0.30265,0.18871
8942,15,0.01435,0.2347
4174,15,0.54592,0.42921000000000004
1162,15,1.00573,0.99372
1160,15,0.00185,0.81142
4183,15,0.7397,0.47563999999999995
7968,15,0.40459,0.0761
8938,15,0.00499,0.46253999999999995
4186,15,0.26093,0.51175
7921,15,0.20651,0.9875799999999999
4188,15,0.579,0.38834
8943,15,0.11397,0.01615
4447,15,0.019780000000000002,0.11319000000000001
4449,15,0.47322,0.41801000000000005
4451,15,0.1163,0.38953000000000004
1004,15,0.28665999999999997,0.72682
8811,15,0.12158,0.9360200000000001
4693,15,0.008790000000000001,0.25924
4695,15,0.0,0.05292
8005,15,0.08088,0.39316999999999996
7778,15,0.48823999999999995,0.62868
4700,15,0.0,0.10300999999999999
7775,15,0.0,0.48793000000000003
7774,15,0.17829,0.7723
8809,15,0.01475,0.03447
9753,15,0.0,0.47163999999999995
7771,15,0.22211,0.97677
997,15,0.00112,0.8556
7770,15,0.38581,0.65865
7769,15,0.0,0.99661
994,15,0.81413,0.26492
9978,15,0.08507999999999999,0.9841
4720,15,0.0,0.37751999999999997
4721,15,0.65007,0.19865
7766,15,0.6518,0.0
990,15,0.6996100000000001,0.01626
7782,15,0.18164,0.94504
1007,15,0.38789,0.86761
1009,15,0.015780000000000002,0.38868
8814,15,0.060779999999999994,0.74687
7798,15,0.09992999999999999,0.39735
7797,15,0.12913,0.97867
4653,15,0.01481,0.45185
4654,15,0.13174,0.41568
8004,15,0.0,0.10091
4656,15,1.01344,0.9874299999999999
4657,15,0.21233000000000002,0.7075899999999999
1014,15,0.01091,0.58175
4661,15,0.030060000000000003,0.9471299999999999
7788,15,0.99559,0.00093
7764,15,0.60559,0.22987
4664,15,0.10626,0.5668
7787,15,1.0054299999999998,1.01026
4667,15,0.21666,0.5208699999999999
4668,15,0.17956,0.08648
4669,15,0.0,0.53381
4670,15,0.15081,1.01169
7786,15,0.0,0.41223000000000004
4672,15,0.0,0.61988
7785,15,0.055060000000000005,0.4138
4673,15,0.1061,0.48625
4674,15,0.48238000000000003,0.27516
4665,15,0.10999,1.01652
4725,15,0.00627,0.9879
4727,15,0.42846999999999996,0.1588
989,15,0.5534899999999999,0.45228
4790,15,0.00558,0.9696100000000001
969,15,0.21323000000000003,0.65093
8787,15,0.62075,0.02041
7753,15,0.0012699999999999999,0.27155
967,15,0.01675,0.20489000000000002
4804,15,0.0,0.3747
4806,15,0.00217,0.024880000000000003
4810,15,0.708,0.29128000000000004
4812,15,0.0016600000000000002,0.36379
4813,15,0.0,0.0
970,15,0.36196999999999996,0.11773
4814,15,1.01179,1.01431
8782,15,0.0,0.19973
4820,15,1.00778,1.00584
4822,15,0.022959999999999998,0.30869
4824,15,0.00509,0.19677999999999998
8780,15,0.06577999999999999,0.12237
4826,15,0.01299,0.16646
4827,15,0.01775,0.02309
7750,15,0.9812299999999999,1.01171
962,15,0.30781,0.00927
4830,15,0.03095,0.0
965,15,0.0,0.06624
4651,15,0.9960600000000001,0.9841799999999999
4787,15,0.26634,0.45733
7758,15,0.029189999999999997,0.3012
9754,15,0.45578,0.3759
4734,15,0.0106,0.6622100000000001
4737,15,0.29756,0.86429
9755,15,0.0578,0.99403
4743,15,0.0171,0.23308
4744,15,1.00639,0.014430000000000002
7763,15,0.43083,0.30541
982,15,0.78236,0.09936
9756,15,0.99411,0.9944799999999999
4754,15,0.0071200000000000005,0.6801699999999999
4786,15,0.00072,0.45921000000000006
979,15,0.07643,0.9996200000000001
4766,15,0.047310000000000005,0.29605
975,15,0.21053000000000002,0.1381
4770,15,0.0,0.35663
974,15,0.00881,0.79537
4775,15,0.01685,0.9942200000000001
4776,15,0.01346,0.37785
8012,15,0.46595,0.01711
4778,15,0.01273,0.8296899999999999
7554,15,0.33196,0.20848000000000003
4780,15,0.19179000000000002,0.46503
4761,15,0.01185,0.35916
9759,15,0.36165,0.0
7802,15,0.01738,0.89956
4645,15,0.0195,0.00701
7841,15,0.67157,0.20115999999999998
4497,15,0.0,0.05906
4499,15,0.08299,0.37129
4501,15,0.0,0.7117100000000001
4503,15,0.021330000000000002,0.9082100000000001
4506,15,0.00253,0.50984
4508,15,0.0,0.0
4510,15,0.01198,0.04173
9739,15,0.0,0.5274
1061,15,0.00119,0.62746
1059,15,0.00916,0.0111
4524,15,0.03924,0.55495
1055,15,0.07036,0.34792
1054,15,0.03767,0.62592
4529,15,0.00074,0.21204
1052,15,0.26824000000000003,0.65013
4534,15,0.14147,0.2956
8842,15,0.74345,0.27608
7837,15,0.12945,0.64655
4539,15,0.010020000000000001,0.10425
7836,15,0.07914,0.22473
4494,15,0.62524,0.49423
4490,15,0.3007,0.02852
1067,15,0.0,0.98659
8853,15,0.76927,0.25651
4452,15,0.0027199999999999998,0.10887999999999999
4453,15,0.0,1.0161
4455,15,0.0016600000000000002,0.48738000000000004
8861,15,0.59291,0.16925
4457,15,0.06166,0.42807
1075,15,0.04529,0.0
4459,15,0.03702,0.98551
7856,15,0.28186,0.2225
4462,15,0.16972,0.13522
4464,15,0.00271,0.26277
4541,15,0.68777,0.319
1074,15,0.18874000000000002,0.32205
7855,15,0.47685,0.14067000000000002
7847,15,0.0,0.09339
8856,15,0.00634,0.59513
4476,15,0.1669,1.00587
1070,15,0.24725,0.7700600000000001
4480,15,0.43151999999999996,0.39626999999999996
7846,15,0.07375,0.59246
7844,15,0.0,0.88361
4483,15,0.0,0.99224
4484,15,0.0,0.65267
8858,15,0.0,0.58972
4544,15,0.42586,0.24298000000000003
4545,15,0.01023,0.9893299999999999
4548,15,0.47996000000000005,0.5633699999999999
45,15,0.05445,0.9736100000000001
4612,15,0.15444000000000002,0.02021
4614,15,0.11108,0.58403
8826,15,0.0,0.9242299999999999
4617,15,0.0064,0.63539
4619,15,0.00909,0.58025
1031,15,0.04489,0.27585
7995,15,0.11456,0.1691
7819,15,0.64,0.28955
1028,15,0.0,0.22321
4607,15,0.01097,0.98036
7812,15,0.34747,0.8821100000000001
47,15,0.11305,0.63941
8824,15,0.01229,0.9440299999999999
4631,15,0.50667,0.72104
4632,15,0.20948000000000003,0.44295
4634,15,0.02121,0.9748600000000001
1022,15,0.0,0.10295
8822,15,0.04968,0.52078
4639,15,0.0010400000000000001,0.44901
7804,15,0.52508,0.09476
4642,15,0.008740000000000001,0.06921000000000001
4626,15,0.0,0.1399
4648,15,0.25858000000000003,0.93156
7823,15,0.14257999999999998,0.2573
4603,15,0.08152000000000001,0.30072
4550,15,0.01935,0.6612899999999999
4551,15,0.00123,1.0131
1050,15,0.02565,0.18236
1049,15,0.08555,0.98787
7832,15,0.10084,0.6291800000000001
4563,15,0.017509999999999998,0.051820000000000005
4564,15,0.07771,0.95991
4565,15,0.25397,0.63958
1045,15,0.49817,0.0
7831,15,0.00897,0.80076
4604,15,0.7352,0.30141999999999997
7828,15,1.00881,0.9807799999999999
4578,15,0.02058,0.19572
1039,15,0.23181,0.98087
4585,15,0.01775,0.34498
4588,15,0.25679,0.04505
7826,15,0.0,0.55558
8830,15,0.80742,0.43821000000000004
4595,15,0.10574000000000001,0.84651
1036,15,0.55655,0.09711
4598,15,0.22023,0.01941
1035,15,1.00318,0.9917
4573,15,1.00522,0.9971899999999999
972,15,0.04133,0.89525
8584,15,0.23116,0.16557
5559,15,0.06302999999999999,0.98082
9891,15,0.2915,0.75666
6597,15,0.13535999999999998,0.9689700000000001
8329,15,0.0,0.0
9893,15,0.0098,0.5685
8328,15,0.17895999999999998,0.6893
7273,15,0.02334,0.9799700000000001
6608,15,0.01299,0.8709600000000001
399,15,0.24213,0.18417
6612,15,0.45721999999999996,0.28674
7272,15,0.00195,0.7556
6613,15,0.04214,0.39745
6614,15,0.05198,0.81108
202,15,0.04795,0.23654
6615,15,0.11495999999999999,0.01316
6617,15,0.47678999999999994,0.14245
6619,15,0.0321,0.80203
6621,15,0.10583,0.005229999999999999
6625,15,0.98013,1.01587
6626,15,0.98795,0.0
9895,15,0.02077,0.11302999999999999
9896,15,0.0,0.10174
9889,15,0.0,0.49267
6589,15,0.01738,0.02443
6586,15,0.26503000000000004,0.32643
7274,15,0.13360999999999998,0.29364
425,15,0.01144,0.018090000000000002
8348,15,0.01345,0.7759199999999999
6545,15,0.32961999999999997,0.21541
8347,15,0.9818399999999999,0.9879399999999999
6549,15,0.0,0.7292
424,15,0.00882,0.8186399999999999
421,15,0.0,0.00571
7289,15,0.07374,0.95088
8341,15,0.0,0.28836999999999996
8340,15,0.06423,0.91175
204,15,0.2726,0.16677999999999998
6567,15,0.73114,0.05876
418,15,0.01243,0.8284100000000001
416,15,0.98606,1.0076
8337,15,0.18057,0.26202
6575,15,0.17701,0.98449
9943,15,0.0,1.00827
7284,15,0.36746999999999996,0.8764700000000001
6578,15,0.66484,0.15525999999999998
8138,15,0.0,0.06283
7275,15,1.01705,1.00956
6584,15,0.19114,0.12586
6569,15,1.0063,0.99105
392,15,0.9894700000000001,1.01283
6635,15,0.0019100000000000002,0.9606299999999999
6637,15,0.01547,0.16610999999999998
9903,15,0.01017,0.45553
6699,15,0.08885,0.9373100000000001
6700,15,0.005679999999999999,0.91112
6702,15,0.05463,0.98741
8305,15,1.01089,1.0112299999999999
374,15,0.54083,0.0
373,15,0.31971,0.00856
7255,15,0.13516,0.3348
8303,15,0.1903,0.21331999999999998
370,15,0.013219999999999999,0.0508
6695,15,0.23624,0.43531000000000003
369,15,0.0,0.22621999999999998
8144,15,0.19435,0.60715
6724,15,0.08612,0.4929
6725,15,0.0049700000000000005,0.16597
6726,15,0.07579,0.33163000000000004
6728,15,0.0904,1.01947
366,15,0.2153,0.8846700000000001
365,15,0.045939999999999995,0.41834
211,15,0.1347,0.99651
6735,15,0.21832,0.7276699999999999
9905,15,0.03437,0.9386700000000001
6718,15,0.044739999999999995,0.91348
9881,15,0.0,0.38393
7256,15,0.75671,0.42746000000000006
8308,15,0.95237,0.0
7265,15,0.36236,0.0
6639,15,0.00016,0.38163
389,15,0.33219,0.71653
6645,15,0.01626,0.79479
6647,15,0.30421,0.87192
8321,15,0.35728000000000004,0.4833
6652,15,0.07106,1.0026899999999999
385,15,0.00845,0.9903299999999999
6656,15,0.23043000000000002,0.0
6661,15,0.07017000000000001,0.9722799999999999
6692,15,0.47893,0.18112999999999999
8317,15,0.25645999999999997,0.01706
6665,15,0.16805,0.4685
7263,15,0.0,0.57276
6673,15,0.03022,0.09919
6674,15,0.00796,0.37734
7258,15,0.01107,0.63327
6682,15,0.07176,0.8072
8310,15,0.03191,0.1396
6687,15,0.029660000000000002,0.56765
6688,15,0.73757,0.30651999999999996
6690,15,0.06932,0.87875
6663,15,0.06047999999999999,0.49133000000000004
6539,15,0.0068,0.6715899999999999
6536,15,0.01813,0.015359999999999999
6532,15,0.29589,0.08051
6392,15,0.03657,0.27171999999999996
6393,15,0.03575,0.11445
6396,15,0.07382000000000001,0.65749
182,15,0.54002,0.09178
8387,15,0.0,0.8706299999999999
464,15,0.13189,0.96206
7330,15,0.094,0.63636
6399,15,0.3444,0.16243
6402,15,0.01819,0.017159999999999998
6406,15,0.29422,0.22774
466,15,1.0066899999999999,1.0063
461,15,0.05719,0.86451
460,15,0.1849,1.00116
6412,15,1.0120799999999999,1.01968
6414,15,0.0,0.17856
6415,15,0.01668,0.97308
8382,15,0.00029,0.25051999999999996
8381,15,0.02213,0.17256
458,15,0.07435,0.51693
6422,15,0.07852,0.77028
457,15,0.11313,0.9818399999999999
7328,15,0.0,0.70985
6409,15,0.19632,0.9706
6429,15,0.18072,0.33471
8391,15,0.28749,0.28336999999999996
7334,15,0.0193,0.79689
9870,15,0.0,0.77232
6333,15,0.01714,0.99413
6334,15,0.0211,0.885
6335,15,0.007379999999999999,0.65349
6338,15,0.01811,0.40291
7339,15,0.0,0.66769
6340,15,0.030619999999999998,0.45336000000000004
6343,15,0.0,0.07316
479,15,0.07217,0.44936000000000004
6347,15,0.06697,0.21883000000000002
6385,15,0.40710999999999997,0.61244
477,15,0.49307,0.28711
6357,15,0.39914,0.02018
6358,15,0.15189,1.01678
6359,15,0.0,0.97078
