id,hhb,hbo2,ca,na
11385,6.7012506,3.0575752,6.8472314,2.5665236
11386,5.9485564,3.0128129,6.778185,2.4738207
11387,3.9597714,2.782236,6.964569,2.4181585
11388,6.2104454,3.2088099,7.05866,2.3487816
11389,6.2639832,3.1074772,6.3238406,2.1355233
11390,6.068392,2.5332258,5.9280033,2.426431
11391,6.270581,3.0800483,6.712645,2.0168996
11392,5.5573754,3.117829,6.1176915,2.7490819
11393,7.061801,3.1574268,6.3720617,2.3938565
11394,6.496731,2.7944956,6.93458,2.2065334
11395,6.2701097,3.1825435,6.9479337,2.3687716
11396,4.1970224,2.602214,7.126371,2.1271534
11397,6.7481885,2.94181,7.4081774,2.3364892
11398,5.731728,3.0274522,5.809388,2.3621192
11399,6.553252,3.0236998,7.1054106,2.2635932
11400,6.0220366,3.1995673,7.4154625,2.3344517
11401,4.2626624,2.858182,5.677172,2.2091582
11402,4.0866594,3.1134372,5.9340253,2.4064634
11403,5.5026755,2.5264497,5.558303,2.7263656
11404,4.7763515,2.46376,4.753595,2.590717
11405,3.939921,2.8586707,6.446482,2.0826063
11406,6.9084697,3.142074,6.032833,2.2474167
11407,5.7323375,2.8280663,6.446021,2.1941364
11408,5.474348,2.7723477,6.045682,2.488751
11409,5.850764,3.0653813,6.0293303,2.8187757
11410,5.267105,3.025353,6.81326,2.436349
11411,4.967303,2.7016003,7.0742664,2.2764797
11412,4.488266,2.6680853,6.62341,2.292788
11413,4.8416843,3.0129893,5.2447414,2.3749447
11414,6.319738,2.826845,6.5465465,2.1935782
11415,5.8337336,2.6274028,6.1185756,2.1451886
11416,6.5364532,2.944557,7.1102543,2.6702712
11417,4.9890294,2.8434634,5.9905047,2.3120475
11418,2.305681,2.5401914,5.951311,2.7164183
11419,6.2451954,3.093946,5.6305346,2.5992515
11420,6.479998,3.0007253,7.210616,2.272947
11421,4.5792036,2.67234,6.844277,2.178914
11422,5.036285,2.9417691,7.3764,2.3300588
11423,5.4072275,2.7476814,5.976991,2.1840303
11424,4.972374,3.0269954,7.2223225,2.07872
11425,6.8337073,3.12751,6.714585,2.4293866
11426,6.6736846,3.1504893,6.6583705,2.3114114
11427,5.5571623,2.6988866,7.2651463,2.440495
11428,6.3642817,3.221723,7.5253987,2.4048815
11429,5.463914,3.0498788,7.4661083,2.0083747
11430,5.6450095,2.7696881,6.540946,2.0111027
11431,4.474829,2.654857,6.478511,2.0044382
11432,5.53419,3.0066466,7.1139965,2.0066967
11433,4.57752,2.9713116,6.4212723,2.4277701
11434,2.7222857,2.5180545,3.8758738,2.788412
11435,6.5225134,3.1659226,6.925948,2.1323733
11436,4.2758107,2.9513552,6.9270267,2.1531682
11437,5.7279162,3.102492,6.3948164,2.590921
11438,4.656303,3.0234416,7.1979537,1.8631536
11439,5.655315,3.160693,6.946759,2.321736
11440,5.7917113,2.8989987,6.642319,1.971683
11441,5.0785303,2.920254,6.674135,2.3115904
11442,6.3256106,3.1149602,6.7491136,2.3716373
11443,6.4410458,2.934298,6.6454673,2.4914072
11444,6.519363,3.217863,6.4772115,2.5386653
11445,5.948067,3.0305464,6.0726156,2.072364
11446,6.8564053,3.1196613,6.773405,2.1438894
11447,7.2469764,3.2376401,7.541512,2.6051042
11448,2.8815262,2.583373,5.3709116,1.9028031
11449,5.156677,3.1469753,6.529738,2.2336817
11450,5.627294,2.9355445,7.274887,2.1151779
11451,4.455387,3.1799839,6.550299,2.3095648
11452,4.167018,2.9805033,6.918578,2.1634598
11453,3.5593686,2.6757238,7.2533813,2.4201498
11454,4.643545,2.8711107,6.812342,2.5393167
11455,6.4797187,3.0435557,6.0863833,2.3371577
11456,5.3343954,3.0944757,7.1464157,2.42766
11457,6.2497272,2.9445977,6.6018624,2.5664728
11458,5.7116575,3.0422256,6.4073863,2.2211428
11459,5.6283307,2.7788942,5.993363,2.098176
11460,6.708191,3.168478,6.5265994,2.3984375
11461,6.086088,2.8619986,7.363693,2.074584
11462,5.095157,2.8932607,5.625889,2.3774304
11463,5.5420713,2.6643894,6.0234942,2.142987
11464,5.434437,3.0782812,6.7637877,2.501328
11465,6.6197567,3.1049275,6.1804185,2.1605048
11466,5.8577833,3.0568087,6.528159,2.1778226
11467,5.776777,3.002107,6.8604217,2.2777133
11468,7.411849,3.006468,6.1006665,2.2544653
11469,5.6207304,2.9628365,5.7112813,2.4431052
11470,5.5056725,3.0191135,6.6826577,2.2231774
11471,5.8945537,2.9496436,6.382221,2.0225246
11472,6.0837564,3.1026983,6.2850947,2.4714916
11473,6.527203,2.6715403,5.989076,2.142241
11474,5.2244477,2.587334,4.5407553,2.2196412
11475,6.1245146,2.839736,6.547526,2.309181
11476,6.664533,3.1796339,6.4451256,2.273987
11477,5.217385,2.8876905,6.8265533,2.290989
11478,5.501527,3.0303757,6.697645,2.2143302
11479,6.7187347,3.2015646,7.23026,2.27034
11480,5.6771445,3.021479,5.9781094,2.153387
11481,4.07987,2.95435,7.292016,2.1523652
11482,6.2719035,3.0671065,6.764185,2.2337623
11483,5.9023976,3.1176786,7.0130343,2.16181
11484,5.0806503,2.9691615,7.2617326,1.8062452
11485,7.4092484,3.1940818,7.0580573,2.411118
11486,5.995759,2.88727,6.3644314,2.410666
11487,4.1409173,2.2323222,4.652537,2.2581162
11488,4.832308,2.8734913,5.2490845,2.6687248
11489,4.843977,3.0410647,6.7773504,2.3798335
11490,6.5026827,3.1120107,5.785166,2.442099
11491,3.376176,2.734796,6.245019,2.534366
11492,5.334233,2.7669666,6.6366715,2.5045853
11493,5.486994,2.9570732,6.6005225,2.3698826
11494,5.312616,2.9463081,6.5637627,2.6744406
11495,6.588458,3.2309976,6.8170743,2.4789186
11496,5.578087,2.7609909,6.917286,2.0735261
11497,5.1531997,2.922377,6.0411005,2.1075354
11498,6.7707534,2.9848914,7.56876,2.1807163
11499,5.669238,2.949547,6.463351,2.1450853
11500,5.6343627,2.650437,6.143022,2.1813908
11501,6.0695558,2.7795012,5.6471934,2.5094051
11502,6.662731,2.9339948,6.3973455,2.4294436
11503,5.8723335,2.564894,6.9054337,2.7741265
11504,6.7406826,2.9437573,6.2058744,2.5509014
11505,6.9964185,3.01465,7.073336,2.5825295
11506,5.637484,2.9485981,6.6013503,2.4560335
11507,6.3209124,2.96877,6.8967056,2.2591617
11508,6.6563163,3.101256,7.1169543,2.2498674
11509,6.1135144,2.785012,6.634569,2.5484967
11510,6.370596,2.9298034,6.248808,2.2588103
11511,3.7293992,2.7086005,7.248442,2.5606806
11512,6.3911905,3.020636,6.7248244,2.0174892
11513,6.231536,3.0855515,6.35201,2.244288
11514,5.5304794,2.9700565,7.1808114,2.1914558
11515,5.3495092,2.9223866,7.141439,2.375112
11516,6.0246434,2.9565203,5.4838896,2.1897728
11517,4.596119,2.694986,5.4635835,2.4677873
11518,4.9584837,2.9509542,6.828432,2.2647429
11519,3.744377,2.712941,6.881571,0.9162797
11520,6.513706,3.1448061,6.354019,2.3998976
11521,5.7980604,2.922592,5.682378,2.7440171
11522,6.8265133,2.973952,6.3626285,2.1933398
11523,5.134182,3.068389,6.180785,3.1986237
11524,5.822046,2.7367504,6.5769224,2.0467224
11525,5.5190787,3.0553176,6.1141906,2.2730656
11526,6.0290585,3.1621664,6.4275165,2.145729
11527,2.3253772,2.4796467,5.1331906,2.3496423
11528,5.6349664,2.5967903,5.9933376,2.4276147
11529,5.972925,3.104991,5.9028773,2.3776145
11530,6.066136,3.1094894,5.8515387,2.3276792
11531,5.480873,3.0058596,6.4764714,2.4385076
11532,6.5934854,3.075366,6.6637025,2.3533921
11533,6.0063415,3.0233257,6.3134103,3.0831504
11534,5.15133,2.879763,6.6240253,2.2877517
11535,4.441533,2.5198467,6.658711,2.3372035
11536,4.2454557,2.7200975,5.312204,2.1718633
11537,6.558553,2.9749722,7.4251323,2.050363
11538,4.50656,2.8587854,6.459663,2.2701392
11539,5.891277,3.059547,7.4157724,1.7739199
11540,6.925971,3.2583606,7.165004,2.431709
11541,5.9322314,2.9744925,6.7822685,2.4567647
11542,6.8458824,3.0860155,6.5040245,2.5203025
11543,5.251859,2.8636777,6.3950973,2.4659991
11544,4.682068,2.9484735,6.784918,2.0131803
11545,4.2328205,2.3815129,5.530642,2.185234
11546,6.0015736,2.9817722,5.569576,2.1414542
11547,6.300307,3.2287204,7.413912,2.3734255
11548,5.9930816,2.6941407,6.041005,2.2109227
11549,6.6872377,3.0824277,6.5537205,2.4611037
11550,4.2678165,2.9182713,6.2296557,2.5657492
11551,5.139741,2.8062963,6.0610423,2.422204
11552,3.8693044,2.5804863,6.2853193,2.19566
11553,5.251301,2.80732,5.8798738,2.2301743
11554,7.6238217,3.2922513,7.8029,2.4924536
11555,3.5505614,2.5974827,7.5783334,2.1367898
11556,5.6426954,3.079718,6.288709,2.1240063
11557,4.7340703,3.0596237,6.9054565,2.1952682
11558,5.48249,3.1309376,6.502426,2.3588808
11559,6.4985147,2.9243865,5.4659567,2.1864438
11560,6.716162,3.1511173,6.439943,2.5665436
11561,5.4573936,2.9029527,6.7864404,2.3795385
11562,4.642524,3.1048412,6.8300242,2.1927836
11563,4.949449,2.9405727,6.278102,2.1208458
11564,6.399044,2.8970048,7.30109,2.6734731
11565,6.097127,3.0745008,7.4981427,2.3056402
11566,6.1700315,2.9761508,6.347082,2.2541876
11567,5.333606,3.0370092,6.7013593,2.1895478
11568,5.6703916,3.0378242,6.708174,2.4362931
11569,7.882334,3.2735586,6.819548,2.526344
11570,4.429553,2.8418024,6.4881783,3.0509324
11571,4.6875377,3.0287516,6.6199403,2.3347645
11572,6.0147185,2.6717303,5.3022056,2.4388528
11573,5.252676,3.0083132,6.5857983,1.612631
11574,5.4963784,3.0194972,5.5765224,1.9721626
11575,6.294139,3.0126467,6.3662586,2.1355205
11576,5.90376,2.998505,6.5315037,2.185371
11577,6.561442,2.8439527,6.009365,2.2824454
11578,4.9589067,2.887411,6.8365545,2.303793
11579,5.8468833,3.1289477,6.6558366,2.5645013
11580,6.3953867,3.0901299,6.3694177,2.121299
11581,5.1823053,3.065546,6.5667043,2.2847023
11582,4.778305,3.0894256,5.94544,2.3612835
11583,5.438018,2.713557,6.52408,2.1355233
11584,5.276409,2.8416364,6.679155,2.111647
11585,5.680578,2.9782732,6.9506216,2.1024165
11586,5.3628216,3.0106404,6.5275674,2.6038837
11587,7.149338,3.0101132,6.8524933,2.483861
11588,6.7466564,2.9398963,4.80242,2.296449
11589,7.1330423,3.0170262,6.569517,2.409268
11590,5.6255703,2.6300974,5.977645,2.457057
11591,6.686228,3.1298127,7.22742,2.421257
11592,7.003674,2.9968865,6.859617,2.5463374
11593,6.4856253,3.0398738,5.9222474,2.7514496
11594,7.9330487,3.2482631,7.1749396,2.4220884
11595,5.5495296,2.9191809,7.306028,1.8451265
11596,4.740923,3.011434,7.017088,2.3803098
11597,7.3560753,2.9732203,7.14509,2.6054256
11598,5.553683,3.0781393,6.274089,2.4199634
11599,5.5729628,2.922717,6.407987,2.0105138
11600,6.098767,2.9545097,7.182761,2.0109005
11601,5.2944183,3.0219154,6.7082124,2.3156223
11602,6.6493373,3.2566226,7.180276,2.6333895
11603,7.4080677,3.1916056,7.7354846,2.266823
11604,4.752945,3.09361,5.800183,2.2188783
11605,6.2203937,2.6668522,6.1156044,2.1443524
11606,3.6412945,2.979182,6.4091635,2.2060866
11607,5.362824,3.1695209,6.7767286,2.1503518
11608,6.216533,3.0427618,5.575811,2.9186327
11609,5.6583247,3.0162244,6.110463,2.4339428
11610,6.715793,2.916745,6.220467,2.4027896
11611,5.723485,2.8400536,5.238995,2.0298514
11612,6.2388434,2.8956268,7.4567246,2.4372835
11613,8.901945,3.2906559,8.026962,2.5849867
11614,5.218033,3.1522827,7.079441,2.3016157
11615,6.04594,3.067199,6.867198,2.5465496
11616,5.5365324,2.5744576,5.544788,2.3009412
11617,6.062539,3.09912,6.9710174,2.1815379
11618,4.733821,3.1361005,6.7357306,2.49883
11619,4.8778396,2.900147,6.613981,2.2948194
11620,6.2152886,2.9909265,4.9311557,1.9988068
11621,1.8537451,2.6235898,5.150199,1.5053177
11622,4.7557855,3.0499182,6.5013294,2.3731294
11623,7.134217,3.0946355,6.511699,2.2295187
11624,5.2337546,3.1270716,6.109674,2.1395745
11625,6.1004515,2.9993072,6.2163067,2.189924
11626,3.4226267,2.7727482,6.933373,1.6931536
11627,5.9050555,2.8586764,6.4984193,2.737927
11628,4.7399526,2.7903323,6.4145193,2.799625
11629,2.870303,2.7101295,5.6502647,2.1717005
11630,4.277195,2.8080587,6.374647,2.5880244
11631,7.270773,3.2177656,7.078796,2.5519552
11632,5.584693,2.7446578,7.0734024,2.0780828
11633,5.932586,2.6985002,5.235315,2.2613602
11634,4.7432103,3.0956218,6.6946583,2.2652035
11635,5.505875,2.7282157,5.710534,2.5152624
11636,5.501565,2.9965146,6.916988,1.9422197
11637,5.4275336,3.0593777,7.35341,1.9967525
11638,5.4619727,2.9997356,6.5957117,2.2668548
11639,6.445541,2.8660233,6.1172013,2.3528013
11640,4.708233,2.8356068,7.258415,1.7665347
11641,6.0851445,3.0169919,6.660219,2.1181593
11642,4.523176,2.8719778,6.306315,2.2198224
11643,6.559103,3.2006512,7.3535657,2.410224
11644,4.7120504,3.102435,6.182947,2.650175
11645,6.2498345,3.0386295,6.389983,2.3620074
11646,4.766412,3.0437992,6.3061323,2.1425204
11647,7.3678875,3.202559,6.8888607,2.261223
11648,4.597979,2.799052,5.6541142,2.3169212
11649,6.709295,2.7417893,5.75407,2.1498694
11650,6.1537876,2.6662545,5.7142076,2.4995022
11651,6.864956,3.070476,5.687847,2.1410315
11652,4.9175787,3.046682,6.428891,2.2187552
11653,5.7402124,2.8549283,5.5028043,2.2050114
11654,6.9478445,3.0740266,7.0458827,2.324366
11655,6.1587734,3.086762,7.102898,2.1465816
11656,4.272396,2.8215952,5.933084,2.1151857
11657,7.2612,3.1663542,7.1241546,2.4819176
11658,6.5688396,2.8700397,5.197641,2.138476
11659,6.372521,2.6027703,5.959157,2.2359197
11660,6.195782,3.00892,7.2039456,2.2152114
11661,7.1642823,3.1140096,7.008792,2.436825
11662,5.9348245,2.884255,6.8300962,2.849906
11663,4.9743013,3.1183665,6.969146,2.3669074
11664,6.862955,3.1225557,6.605527,2.0833268
11665,6.2565074,3.042642,6.0212636,2.201839
11666,4.161963,3.009039,7.1314178,2.1314363
11667,6.4788685,3.1749058,6.867609,2.4124112
11668,6.449182,3.0608242,6.44792,2.1843097
11669,5.6218524,3.0934758,7.2970276,2.4137802
11670,4.5826883,3.0328143,6.757873,2.2178879
11671,4.8745575,2.9123645,7.0386252,2.1367898
11672,6.2982383,2.9245324,5.0406795,2.3021502
11673,8.451037,3.208306,6.445156,2.224601
11674,6.224732,3.094959,6.6324377,2.1400304
11675,5.594622,2.596239,6.9717636,2.1112795
11676,7.275032,3.0436957,5.758209,2.2707477
11677,4.65483,2.843225,6.722973,2.1509838
11678,6.6605353,3.2407475,7.180527,2.2474158
11679,4.8978624,3.0534787,6.3167176,2.1333022
11680,6.64027,3.0621,6.480643,2.2193534
11681,6.208915,3.1120915,5.8721223,1.1956034
11682,6.1612086,2.949014,7.0769258,2.323607
11683,6.0177226,2.9678001,6.54309,2.5997944
11684,5.0130687,2.9961054,6.466259,2.1764445
11685,5.786361,2.9939141,6.498298,1.9912919
11686,4.72646,3.117038,6.7102027,2.4730005
11687,7.3964114,2.9670503,6.286211,2.4933307
11688,3.7512238,2.9058254,6.221485,2.5111165
11689,4.726839,2.6823807,6.4633927,2.317844
11690,4.783856,2.597984,6.2192764,2.2028227
11691,5.823484,3.0204864,6.0294366,2.141018
11692,3.8482869,2.8732748,7.125758,1.5170763
11693,5.435584,3.0180452,6.9209247,2.279924
11694,5.6343994,2.8644788,5.7389255,2.3762913
11695,3.1475468,2.764913,7.7020273,0.7972379
11696,6.124339,2.9644806,6.489222,2.3928046
11697,3.093795,3.05271,5.4984107,2.4166055
11698,7.5011315,3.2522473,7.2717576,2.321342
11699,6.3314443,2.794392,6.1399436,2.1840303
11700,5.115433,3.045542,6.388212,2.4033766
11701,3.131079,2.5343032,3.6838632,3.0055923
11702,5.141175,2.8016105,6.7260647,2.5260854
11703,5.2506948,2.9736283,6.4783425,2.296019
11704,6.348916,3.1278253,5.9315195,2.663259
11705,6.467795,2.9983099,5.746125,1.6870152
11706,5.4837794,3.002357,6.69623,2.007483
11707,5.302394,2.537239,4.0440984,1.9424523
11708,6.0744495,3.1332579,7.3562117,2.6042528
11709,6.218489,2.8606403,6.446338,2.2459254
11710,5.079811,2.7364936,6.330609,1.8755311
11711,5.109502,3.0131128,6.35801,2.599861
11712,6.221957,2.7757626,7.353618,2.211936
11713,5.710098,2.9649754,6.0550466,2.207293
11714,6.1546884,2.6925116,6.6249666,2.2308896
11715,6.174831,3.021731,6.615049,1.8824549
11716,3.9790242,2.9129095,4.8112855,2.824395
11717,6.3911905,3.0713449,6.808364,2.4483588
11718,5.61318,2.966361,6.3285627,2.359777
11719,4.615683,2.8813133,5.762011,2.498189
11720,6.2759156,2.9002955,7.2496195,2.4812753
11721,5.514113,3.0355933,6.600467,2.087517
11722,6.555831,3.0766327,5.7349195,2.4948606
11723,6.358975,2.7441747,6.747665,2.037327
11724,4.891315,2.985145,6.472677,2.4113169
11725,2.9155953,2.8385205,5.7949877,0.81267923
11726,5.3631544,2.825663,6.6341844,2.2698298
11727,4.5966287,2.6701202,6.049749,2.1612577
11728,6.6466837,2.9931679,6.663395,2.540018
11729,6.002332,3.0313911,5.2519226,2.1852927
11730,6.8072205,3.107867,6.1637716,2.4187126
11731,4.1634984,3.0550473,6.3973026,2.3622217
11732,5.3903923,2.8314865,5.6222215,2.1760228
11733,5.242411,3.1861503,6.7175417,2.2777557
11734,3.8027833,2.5984328,5.0294724,0.82187414
11735,3.5564015,2.8864055,6.039171,0.8895556
11736,7.227417,3.2589056,6.5411444,2.4306555
11737,7.2830186,3.096366,6.4780717,2.5243156
11738,5.901471,2.844034,5.518891,2.1931555
11739,2.347231,2.9390924,5.652134,1.0665741
11740,4.8807235,2.6182814,6.532249,2.064321
11741,6.498673,3.0450573,7.13737,2.1403327
11742,6.90262,3.0338387,6.5581613,2.0385337
11743,5.350844,2.785122,6.169695,2.1661503
11744,4.6173277,2.9548833,6.330065,2.9092326
11745,3.9482586,2.8971436,5.4544344,2.8520145
11746,5.275762,3.147084,6.3892756,2.4688253
11747,5.0946355,2.868181,5.42698,2.169226
11748,6.5419364,2.7270393,6.0475254,2.1434345
11749,5.324164,3.0589194,5.91375,2.1503518
11750,5.9392014,2.875398,6.400761,2.2219768
11751,5.97853,2.773865,6.36696,2.2955322
11752,5.3094296,2.9150593,6.147559,2.2745516
11753,6.489546,3.1311777,6.926456,2.2992544
11754,5.389902,2.8975372,6.516518,2.2582722
11755,7.9540777,3.179782,6.8609943,2.4588344
11756,5.635054,3.1292994,6.1062994,2.135078
11757,6.3424497,2.8542566,6.959706,2.2891014
11758,6.1261663,3.0254958,6.559932,2.137919
11759,4.705838,2.7682366,6.8987126,2.3820004
11760,6.074989,3.0103908,6.1122255,2.217085
11761,4.787082,3.0941198,6.6125793,2.3031116
11762,5.0294538,3.1121745,6.694601,2.2483087
11763,5.362566,3.0565982,6.0792203,2.1520824
11764,5.635695,3.0566173,6.135988,2.4793
11765,5.2806506,3.0717206,6.8079295,2.3565118
11766,4.803227,2.992685,6.1838145,2.2917972
11767,3.6956697,3.1119692,6.1500416,2.6751184
11768,5.5917115,2.9434073,7.32037,2.2879577
11769,7.999669,3.2448654,6.959964,2.4013147
11770,5.270989,2.9528825,6.4829736,2.1447315
11771,6.090225,2.6443439,6.029701,2.3622346
11772,5.274297,2.7435365,5.670371,2.322722
11773,1.9874537,2.8665588,6.332747,1.3368039
11774,5.969866,2.877501,6.6632185,1.7413853
11775,5.517053,2.990251,6.167864,2.5263968
11776,6.2678185,3.0138726,6.5243716,2.673077
11777,1.922687,2.7783875,6.029144,1.4043019
11778,5.2251587,2.968532,6.626255,1.6084088
11779,6.404034,3.1436327,6.502655,2.2869945
11780,5.046618,2.8529954,5.7320347,2.398787
11781,4.6988177,3.0208845,7.3482533,2.4824367
11782,5.64215,2.9281363,6.6384354,2.2857127
11783,5.695277,2.7238734,6.8252497,2.0711656
11784,6.4268703,3.0551178,6.6762667,1.8493228
11785,7.101163,3.0562837,6.3291764,2.4339943
11786,6.2647743,3.077265,7.148246,2.5017319
11787,4.796125,2.7222605,5.235294,2.196616
11788,8.293008,3.2865014,7.362191,2.4738238
11789,6.495006,2.9398236,6.0838647,2.367073
11790,2.8039188,2.9013782,5.658277,2.7038896
11791,5.3522162,3.1412163,6.8004827,2.3185563
11792,5.1645904,2.6522179,5.7717505,2.1771955
11793,5.839251,2.8516638,6.3747735,2.250756
11794,6.44695,3.1079912,6.7219234,2.4538546
11795,3.7816823,2.725394,7.1550927,1.9303049
11796,6.655644,2.962799,6.5463977,2.3914108
11797,5.5461097,3.1631649,7.626254,2.1661866
11798,5.673222,2.8441093,7.0051985,2.3460457
11799,5.439904,3.0384703,5.635525,2.0930934
11800,6.283728,3.0444882,7.5088005,1.9689451
11801,5.953498,3.016026,7.0561786,2.1818497
11802,5.8383536,3.1289048,6.12977,2.251295
11803,6.23672,3.094046,6.7224135,1.9940058
11804,4.686501,3.0377574,6.6335526,2.3771133
11805,6.2565627,3.0659468,5.703662,2.1473591
11806,3.667044,3.0276976,6.341373,2.2739162
11807,6.667665,3.1169121,6.7910867,2.2909732
11808,4.724327,2.8705108,5.456122,2.1731172
11809,6.1409383,2.8615584,7.43218,2.0749521
11810,5.691881,3.067176,6.2340617,2.3802488
11811,7.470974,3.2482736,6.029921,2.518828
11812,6.3279114,3.0629253,6.3230104,2.1355233
11813,5.501117,2.8840947,5.547591,2.2953072
11814,7.494581,3.0747666,6.9445944,2.4215298
11815,7.184364,3.0883827,6.989082,2.4101777
11816,5.516575,3.0059474,6.348335,2.1537485
11817,5.3568087,2.6991448,6.050039,2.4733853
11818,5.2040153,2.8517911,6.8025365,2.469047
11819,6.523709,2.9719887,7.5107923,2.5381217
11820,6.612981,2.820247,6.559695,2.28897
11821,5.611322,3.144243,6.7584825,2.4311275
11822,4.5013113,2.856655,5.660775,2.1515722
11823,5.160664,2.8514755,5.8526278,2.202114
11824,7.0536666,3.2648177,7.5845623,2.4751804
11825,5.8957105,2.6498604,6.5506916,2.5623455
11826,4.865669,2.843257,6.7646184,2.2116244
11827,6.6330876,3.0837326,6.575685,2.2354784
11828,6.484482,2.959286,6.7531857,2.3760018
11829,2.86453,2.647416,5.55625,1.0202031
11830,5.2804437,3.1109388,6.2230654,2.4116876
11831,5.845611,2.8752356,6.0494127,2.250639
11832,6.654716,3.0334666,6.825837,2.1593828
11833,4.3764086,3.045952,6.52166,2.1135378
11834,6.3449883,2.8479922,6.444574,2.4619994
11835,5.971855,3.0979955,6.966076,2.2601924
11836,5.414084,2.8322642,6.180538,2.46879
11837,6.639041,2.871352,6.100343,2.2249217
11838,5.118688,2.926131,5.7071238,2.1864495
11839,6.3793125,3.0413222,5.417362,2.249382
11840,6.5126615,3.15015,6.5455894,2.7350643
11841,4.4936275,3.0818968,6.3669314,2.2503045
11842,5.6530247,2.7400951,6.495092,2.1514006
11843,6.69514,2.9085917,5.968829,2.7603345
11844,6.786171,2.7305462,6.8988233,2.8229208
11845,3.9730606,3.0470676,6.247077,2.2092018
11846,4.5080647,2.6431391,5.4951043,1.227768
11847,6.831514,2.8596504,6.7608604,2.3407946
11848,5.568425,2.8500667,6.982258,2.5391545
11849,4.5070314,2.7164352,6.272124,2.3063066
11850,4.338346,2.7561214,5.9180646,2.2359896
11851,4.158024,2.9032717,6.1206336,2.1290145
11852,6.3466983,2.9882605,5.8759036,2.1855173
11853,8.632334,3.305113,7.440064,2.5535207
11854,5.7435384,3.1540825,6.8302593,2.3445368
11855,4.9725924,3.0427074,6.7197747,2.1367898
11856,4.626785,2.7552173,6.980616,2.1060176
11857,5.839718,2.735683,6.1182237,2.183662
11858,2.0020106,2.7918897,6.574989,2.2441032
11859,5.1146293,2.8420196,6.155638,1.0600181
11860,8.505009,3.1782331,7.517916,2.5183258
11861,5.209388,2.9284863,6.0323963,2.199503
11862,6.7801185,2.9197874,6.3741875,2.1535928
11863,5.3726563,2.6919405,6.059021,2.1855059
11864,4.254168,2.7495413,6.338476,2.6007318
11865,3.8090172,2.9701674,6.346712,2.4851148
11866,5.829203,3.1350222,6.7464647,2.1336884
11867,5.281762,2.9200184,6.7174087,2.0092437
11868,6.1682158,3.181293,6.022772,2.1355233
11869,6.057111,3.0771313,6.1468844,2.528244
11870,4.106563,2.850683,6.8951817,2.4321384
11871,4.9660873,2.916417,6.59268,2.1389153
11872,5.330017,2.972681,7.27379,2.0162792
11873,5.0364723,2.7319865,6.182335,1.7692868
11874,4.867713,2.978663,6.286352,2.5790272
11875,7.2481713,3.1263742,6.9626656,2.5077744
11876,7.728433,3.2933433,7.7006927,2.4974031
11877,5.7473173,3.0575075,7.039539,2.2217524
11878,4.8790474,2.6537132,6.1838126,2.424406
11879,2.5561264,2.705493,6.738642,2.169582
11880,5.42542,2.7220356,5.9797726,2.147015
11881,6.0834217,3.1256976,6.9737062,2.0045378
11882,5.8015738,2.6458204,5.3475194,2.4829915
11883,5.439676,3.0601566,5.6896987,2.3375964
11884,6.8473406,3.223532,7.2191324,2.4793162
11885,6.711227,2.9135766,6.984037,2.181859
11886,4.9487157,2.9335413,6.6797433,2.4779983
11887,5.927819,3.0390072,6.8032556,2.4492085
11888,6.397553,2.7479613,5.949912,2.5491319
11889,7.223638,3.2876382,7.5877647,2.5024562
11890,3.6855972,2.6631627,5.341347,2.017448
11891,5.596421,2.6111913,6.9253435,1.7354698
11892,4.342978,2.9109526,6.742846,2.0859394
11893,4.6453104,2.939303,6.6009483,1.9100695
11894,5.4073086,2.865867,6.310703,2.9759126
11895,5.7311096,2.8901231,6.7033443,1.6681614
11896,8.114395,3.2407155,7.497374,2.5167773
11897,6.1491804,2.8651893,6.633324,2.2067676
11898,5.832784,2.5953076,6.96797,2.5920246
11899,6.1715627,2.57392,6.847223,2.1149178
11900,4.595197,2.8421378,6.4991975,2.099076
11901,4.636461,3.015261,6.9695845,2.1290145
11902,5.2484655,3.0298946,6.7307773,2.2516298
11903,6.6455035,3.1116104,5.812649,2.1426773
11904,6.8906484,3.1217995,7.144892,2.2319803
11905,5.505687,3.0617528,7.4368944,2.0967095
11906,6.30018,2.9996662,6.861945,2.4451964
11907,6.254021,3.0978708,5.843067,2.5933053
11908,6.40435,2.9328396,6.5153623,2.4756327
11909,4.848102,2.7732553,6.873455,1.8787973
11910,7.11119,3.043105,5.9506536,2.380506
11911,4.5397124,2.9038026,7.2801733,2.1315737
11912,6.281511,2.6387134,6.087895,2.1793714
11913,7.5514445,3.1716835,6.016422,2.516507
11914,5.184298,2.7786882,6.6377883,1.964511
11915,6.747158,3.1061695,7.1566687,2.6482337
11916,5.152912,3.031126,7.525244,2.4154067
11917,6.061617,2.984401,6.296024,2.407556
11918,4.9502754,3.0080175,6.301889,2.1355233
11919,6.280698,3.0187654,6.2267365,2.3400679
11920,5.6066394,2.787514,5.37285,2.472711
11921,7.025164,2.939712,6.213497,2.5073307
11922,6.662052,2.9099133,5.713209,2.259404
11923,6.1458197,2.8371036,6.597382,2.4679723
11924,6.2139444,2.8770971,6.41574,2.2525682
11925,6.7698135,3.15183,7.269584,2.4150057
11926,4.9688478,2.8276155,6.9733605,2.6751776
11927,6.420871,3.0505672,6.5848813,2.4552736
11928,6.1444883,3.0637345,6.3883314,2.446755
11929,6.1082726,3.1002204,5.8504024,2.494796
11930,6.2773514,2.878432,6.3880224,2.434628
11931,4.498974,2.5597074,6.6015763,2.1187682
